 Chunk         Ties       Losses         Wins        Total
     0      2872493      1662498     49519009     54054000
     1      1777392       692471     51584137     54054000
     2      2173379      1801524     50079097     54054000
     3      2589207      4197699     47267094     54054000
     4      2099717      1510160     50444123     54054000
     5      2749480      1666055     49638465     54054000
     6      2078008       578543     51397449     54054000
     7      2705283      3024320     48324397     54054000
     8      4356514      3176386     46521100     54054000
     9      4382246      2744074     46927680     54054000
    10      2809249      3716951     47527800     54054000
    11      2430697      1313647     50309656     54054000
    12      2390051      1121621     50542328     54054000
    13      3400036       950468     49703496     54054000
    14      3424467      1300797     49328736     54054000
    15      1980053      1027307     51046640     54054000
    16      2295629      1786556     49971815     54054000
    17      2664350      1218194     50171456     54054000
    18      4281223      2589103     47183674     54054000
    19      4705287      1837989     47510724     54054000
    20      5357135      3219857     45477008     54054000
    21      7428793      2574378     44050829     54054000
    22      5663291      2833176     45557533     54054000
    23      4116593      2731489     47205918     54054000
    24      5007143      1835221     47211636     54054000
    25      5108040      2597506     46348454     54054000
    26      2583807      1587448     49882745     54054000
    27      2821632       900190     50332178     54054000
    28      2391474      1165274     50497252     54054000
    29      3459719       953230     49641051     54054000
    30      3129618       788248     50136134     54054000
    31      2599616       674040     50780344     54054000
    32      6240949       976233     46836818     54054000
    33      4051283       880424     49122293     54054000
    34      2775722       866083     50412195     54054000
    35      2400388      2066470     49587142     54054000
    36      2337015      1059056     50657929     54054000
    37      4022865      2102637     47928498     54054000
    38      3459980      1836591     48757429     54054000
    39      2665762       649608     50738630     54054000
    40      2894594      1122326     50037080     54054000
    41      5249217      1654471     47150312     54054000
    42      5924732      2027147     46102121     54054000
    43      4465575      1282358     48306067     54054000
    44      5165115      1694754     47194131     54054000
    45      5317674      3153763     45582563     54054000
    46      7362253      2476407     44215340     54054000
    47      6297984      2302164     45453852     54054000
    48      6560281      1555316     45938403     54054000
    49     11270270      2675209     40108521     54054000
    50      9626356      2506576     41921068     54054000
    51      4523991      1433392     48096617     54054000
    52      4368266      2554400     47131334     54054000
    53      6334951      2641730     45077319     54054000
    54      4540861      1248336     48264803     54054000
    55      4467699      1289797     48296504     54054000
    56     10691624      2633466     40728910     54054000
    57      5940169      1526404     46587427     54054000
    58      2115880       944002     50994118     54054000
    59      3394851       997349     49661800     54054000
    60      4721287      1293674     48039039     54054000
    61      3116383       934091     50003526     54054000
    62      2498104      1676619     49879277     54054000
    63      3541343      1596975     48915682     54054000
    64      3175047      1212891     49666062     54054000
    65      2786060       963581     50304359     54054000
    66      5996330      1762128     46295542     54054000
    67      4131649      1506652     48415699     54054000
    68      3442332       339370     50272298     54054000
    69      3157662       966798     49929540     54054000
    70      4425253       777970     48850777     54054000
    71      6339820      1707620     46006560     54054000
    72      7167971      1808481     45077548     54054000
    73      6646016      1480707     45927277     54054000
    74      3790427      1303864     48959709     54054000
    75      2141119      1033858     50879023     54054000
    76      2267811      2986480     48799709     54054000
    77      2274352      1001883     50777765     54054000
    78      4271719      2822015     46960266     54054000
    79      2901682      2048628     49103690     54054000
    80      3301204      1012228     49740568     54054000
    81      2794406      1602974     49656620     54054000
    82      6028450      2485476     45540074     54054000
    83      5021624      2372008     46660368     54054000
    84      4188867      1884979     47980154     54054000
    85      3029952       729911     50294137     54054000
    86      4219448       644557     49189995     54054000
    87      3112026      1186280     49755694     54054000
    88      3880711      1429657     48743632     54054000
    89      5300241      1884486     46869273     54054000
    90      7053709      2475941     44524350     54054000
    91      8807321      2514629     42732050     54054000
    92      4869165      2301217     46883618     54054000
    93      7052164      1836306     45165530     54054000
    94      3232200      1155739     49666061     54054000
    95      4429643      3354276     46270081     54054000
    96      4307101      5148735     44598164     54054000
    97      5242446      4674382     44137172     54054000
    98      5000663      3726913     45326424     54054000
    99      4926448      3088806     46038746     54054000
   100      7467902      4891554     41694544     54054000
   101      6863942      4400270     42789788     54054000
   102      5143633      1848721     47061646     54054000
   103      5426366      2459145     46168489     54054000
   104      4599453      3076987     46377560     54054000
   105      6440143      3944117     43669740     54054000
   106      9909335      5301117     38843548     54054000
   107     10251779      4477320     39324901     54054000
   108      6521426      3398652     44133922     54054000
   109      4028695      3957839     46067466     54054000
   110      4793171      3464437     45796392     54054000
   111      6431182      5443173     42179645     54054000
   112      5733451      2095210     46225339     54054000
   113      5028986      2991659     46033355     54054000
   114     10362688      5067543     38623769     54054000
   115      6176902      2628851     45248247     54054000
   116      7289452      1490699     45273849     54054000
   117      4791618      2703557     46558825     54054000
   118      6597608      2861388     44595004     54054000
   119      9502536      4399689     40151775     54054000
   120     14263027      4761525     35029448     54054000
   121      8966490      3419024     41668486     54054000
   122      4662456      2389549     47001995     54054000
   123      3306389      2810562     47937049     54054000
   124      3248414      1567818     49237768     54054000
   125      5465601      2661574     45926825     54054000
   126      3888085      1356701     48809214     54054000
   127      4928302      2579274     46546424     54054000
   128      7590778      2995774     43467448     54054000
   129      4177487      1654345     48222168     54054000
   130      2643012      2141672     49269316     54054000
   131      3632299      2313116     48108585     54054000
   132      3401702      1712207     48940091     54054000
   133      3105768      1389191     49559041     54054000
   134      6159740      2647363     45246897     54054000
   135      4542363      2252784     47258853     54054000
   136      3772167       577995     49703838     54054000
   137      3436532      1389100     49228368     54054000
   138      4899197      1162628     47992175     54054000
