 Chunk         Ties       Losses         Wins        Total
     0      1822156      1961949     50269895     54054000
     1      1175995       881244     51996761     54054000
     2      1385870      2093386     50574744     54054000
     3      1615517      4686562     47751921     54054000
     4      1367584      1655438     51030978     54054000
     5      1796838      1939270     50317892     54054000
     6      1430198       734720     51889082     54054000
     7      1606865      3411131     49036004     54054000
     8      2696147      3998577     47359276     54054000
     9      2887220      3552600     47614180     54054000
    10      1674681      4329794     48049525     54054000
    11      1572760      1456793     51024447     54054000
    12      1524689      1246390     51282921     54054000
    13      2138719      1143988     50771293     54054000
    14      2275995      1551310     50226695     54054000
    15      1329866      1160894     51563240     54054000
    16      1467850      1978722     50607428     54054000
    17      1681369      1401847     50970784     54054000
    18      2763188      3162882     48127930     54054000
    19      3219305      2463410     48371285     54054000
    20      3804979      3973018     46276003     54054000
    21      5329028      3512764     45212208     54054000
    22      3881122      3915284     46257594     54054000
    23      2741256      3471558     47841186     54054000
    24      3555633      2496303     48002064     54054000
    25      3348328      3657130     47048542     54054000
    26      1652978      2178225     50222797     54054000
    27      1823010      1139449     51091541     54054000
    28      1545229      1304401     51204370     54054000
    29      2277463      1155162     50621375     54054000
    30      1958263       944839     51150898     54054000
    31      1590390       769253     51694357     54054000
    32      4473408      1316176     48264416     54054000
    33      2858351      1195561     50000088     54054000
    34      1837298      1023101     51193601     54054000
    35      1571847      2321841     50160312     54054000
    36      1527351      1150352     51376297     54054000
    37      2540044      2474197     49039759     54054000
    38      2277026      2211292     49565682     54054000
    39      1618953       722895     51712152     54054000
    40      1800444      1253175     51000381     54054000
    41      3624901      2029396     48399703     54054000
    42      4072891      2657752     47323357     54054000
    43      3068012      1756780     49229208     54054000
    44      3679589      2270934     48103477     54054000
    45      3793823      3831854     46428323     54054000
    46      5380239      3340852     45332909     54054000
    47      4465246      2975495     46613259     54054000
    48      4855849      1916378     47281773     54054000
    49      8514499      3992611     41546890     54054000
    50      7136923      3992410     42924667     54054000
    51      3128412      2055586     48870002     54054000
    52      2971121      3130211     47952668     54054000
    53      4317947      3622691     46113362     54054000
    54      3137684      1605995     49310321     54054000
    55      3159164      1629045     49265791     54054000
    56      8246316      4019335     41788349     54054000
    57      4073955      2555555     47424490     54054000
    58      1433460      1295345     51325195     54054000
    59      2272270      1511694     50270036     54054000
    60      3363315      2161739     48528946     54054000
    61      2042061      1333859     50678080     54054000
    62      1566859      1960582     50526559     54054000
    63      2238115      2051695     49764190     54054000
    64      1984132      1508599     50561269     54054000
    65      1727242      1165840     51160918     54054000
    66      4095671      2559167     47399162     54054000
    67      2761917      2154676     49137407     54054000
    68      2228826       483527     51341647     54054000
    69      1990167      1177696     50886137     54054000
    70      2891108      1080293     50082599     54054000
    71      4495048      2389072     47169880     54054000
    72      5170979      2752502     46130519     54054000
    73      4756158      2306549     46991293     54054000
    74      2539766      1896621     49617613     54054000
    75      1346355      1249913     51457732     54054000
    76      1410256      3319328     49324416     54054000
    77      1426077      1170137     51457786     54054000
    78      2716197      3449163     47888640     54054000
    79      1850684      2412397     49790919     54054000
    80      2070608      1163161     50820231     54054000
    81      1733141      1826196     50494663     54054000
    82      4066909      3158641     46828450     54054000
    83      3484063      3134544     47435393     54054000
    84      2836291      2606245     48611464     54054000
    85      1895560       864116     51294324     54054000
    86      2776249       813229     50464522     54054000
    87      2038292      1394978     50620730     54054000
    88      2423684      1698076     49932240     54054000
    89      3593909      2480313     47979778     54054000
    90      5079745      3184321     45789934     54054000
    91      6456241      3609543     43988216     54054000
    92      3354971      2993419     47705610     54054000
    93      5092756      2638555     46322689     54054000
    94      2198127      1680669     50175204     54054000
    95      2844487      4034805     47174708     54054000
    96      2745334      5764483     45544183     54054000
    97      3335101      5433541     45285358     54054000
    98      3175451      4353487     46525062     54054000
    99      3167874      3485725     47400401     54054000
   100      4963683      6011591     43078726     54054000
   101      4396008      5677377     43980615     54054000
   102      3246265      2166207     48641528     54054000
   103      3434159      2865772     47754069     54054000
   104      2818438      3459444     47776118     54054000
   105      4119839      4650006     45284155     54054000
   106      6336807      6615764     41101429     54054000
   107      6531226      5805604     41717170     54054000
   108      4235823      4466627     45351550     54054000
   109      2488788      4584519     46980693     54054000
   110      3054942      4071849     46927209     54054000
   111      4162760      6615454     43275786     54054000
   112      3680344      2533595     47840061     54054000
   113      3280113      3490614     47283273     54054000
   114      7290183      6670639     40093178     54054000
   115      4101174      3542279     46410547     54054000
   116      4863092      1951056     47239852     54054000
   117      2993646      3124849     47935505     54054000
   118      4234693      3435721     46383586     54054000
   119      6681803      5622383     41749814     54054000
   120     10257433      6559227     37237340     54054000
   121      5907291      4636421     43510288     54054000
   122      3128178      3106937     47818885     54054000
   123      2126909      3465012     48462079     54054000
   124      2167934      1898171     49987895     54054000
   125      3806633      3666914     46580453     54054000
   126      2622855      1671802     49759343     54054000
   127      3410258      3265022     47378720     54054000
   128      5394861      4191955     44467184     54054000
   129      2862438      2277433     48914129     54054000
   130      1719684      2515204     49819112     54054000
   131      2330738      2913648     48809614     54054000
   132      2234729      2099928     49719343     54054000
   133      2071489      1680259     50302252     54054000
   134      4265501      3748243     46040256     54054000
   135      2999344      3187286     47867370     54054000
   136      2635091       816596     50602313     54054000
   137      2329553      1687132     50037315     54054000
   138      3399062      1627179     49027759     54054000
   139      4676193      3309496     46068311     54054000
   140      5314445      3717076     45022479     54054000
   141      5186014      3194185     45673801     54054000
   142      2515460      2179642     49358898     54054000
   143      3831356      2612142     47610502     54054000
   144      2039751      2982047     49032202     54054000
   145      2742249      3635051     47676700     54054000
   146      2846120      2751701     48456179     54054000
   147      4515492      4731603     44806905     54054000
   148      1777368      7148579     45128053     54054000
   149      2333265      7403064     44317671     54054000
   150      3381058      9018954     41653988     54054000
   151      2209424      7693927     44150649     54054000
   152      3692017      7668961     42693022     54054000
   153      4005454      8206831     41841715     54054000
   154      2047089      5815220     46191691     54054000
   155      1683903      2203515     50166582     54054000
   156      1382134      3311666     49360200     54054000
   157      1628362      1995961     50429677     54054000
   158      2303534      3990338     47760128     54054000
   159      2053521      3540438     48460041     54054000
   160      1970592      1196009     50887399     54054000
   161      1849744      1731586     50472670     54054000
   162      3330322      3661986     47061692     54054000
   163      3747592      4394631     45911777     54054000
   164      2844153      3344066     47865781     54054000
   165      1894326      1496995     50662679     54054000
   166      2619279      1144129     50290592     54054000
   167      2837320      1490637     49726043     54054000
   168      2227797      1957239     49868964     54054000
   169      3503406      2761346     47789248     54054000
   170      4427627      4343326     45283047     54054000
   171      6305209      3824981     43923810     54054000
   172      3154086      3423114     47476800     54054000
   173      4729713      3290040     46034247     54054000
   174      2816126      2704057     48533817     54054000
   175      2513287      2240242     49300471     54054000
   176      2667511      1680001     49706488     54054000
   177      3803048      1661587     48589365     54054000
   178      4785436      2025260     47243304     54054000
   179      3074405      2265630     48713965     54054000
   180      2520471      2705946     48827583     54054000
   181      3397757      2662412     47993831     54054000
   182      4555390      2755654     46742956     54054000
   183      3517030      4116484     46420486     54054000
   184      3924751      5968866     44160383     54054000
   185      5206046      5249107     43598847     54054000
   186      5225686      4130559     44697755     54054000
   187      5319496      6481650     42252854     54054000
   188      3894470      5768306     44391224     54054000
   189      5566839      4915727     43571434     54054000
   190      5292896      3995053     44766051     54054000
   191      6278368      5801490     41974142     54054000
   192      2431379      4205526     47417095     54054000
   193      3158636      4266406     46628958     54054000
   194       293778      1264055     52496167     54054000
   195       317528      1074993     52661479     54054000
   196       345362      1268356     52440282     54054000
   197       343306       782020     52928674     54054000
   198       357199       934428     52762373     54054000
   199       470494      1158615     52424891     54054000
   200       272764       662037     53119199     54054000
   201       331211       459329     53263460     54054000
   202       321297       967963     52764740     54054000
   203       380718       827888     52845394     54054000
   204       492283       925094     52636623     54054000
   205       437331      1012382     52604287     54054000
   206       351229       671507     53031264     54054000
   207       221830       508513     53323657     54054000
   208       278239       482659     53293102     54054000
   209       369645       487635     53196720     54054000
   210       199829       861027     52993144     54054000
   211       228736       705268     53119996     54054000
   212       218693       553826     53281481     54054000
   213       297719       660410     53095871     54054000
   214       417605       954606     52681789     54054000
   215       436743      1076200     52541057     54054000
   216       478483       963683     52611834     54054000
   217       454599       765433     52833968     54054000
   218       401869       680075     52972056     54054000
   219       461879       968822     52623299     54054000
   220       399650      1142868     52511482     54054000
   221       479674       955934     52618392     54054000
   222       524130      1108183     52421687     54054000
   223       493226       696306     52864468     54054000
   224       603347      1089506     52361147     54054000
   225       730360      1039772     52283868     54054000
   226       414413       521868     53117719     54054000
   227       517304       462294     53074402     54054000
   228       548535      1032760     52472705     54054000
   229       689828       794576     52569596     54054000
   230       745606      1022042     52286352     54054000
   231       805817       862523     52385660     54054000
   232       513479       576210     52964311     54054000
   233       395183       535855     53122962     54054000
   234       420845       390866     53242289     54054000
   235       540654       461439     53051907     54054000
   236       474674       955283     52624043     54054000
   237       588068       712017     52753915     54054000
   238       525392       502463     53026145     54054000
   239       747270       660916     52645814     54054000
   240       704287      1122496     52227217     54054000
   241       725498       849729     52478773     54054000
   242       670741       887784     52495475     54054000
   243       584061       783138     52686801     54054000
   244       473837       500258     53079905     54054000
   245       801971      1220393     52031636     54054000
   246      1720750      2809751     49523499     54054000
   247      1600314      1722933     50730753     54054000
   248      3517470      2960391     47576139     54054000
   249      1878151      1264637     50911212     54054000
   250      2695606      2191574     49166820     54054000
   251      4825263      2679697     46549040     54054000
   252      2858533      1482243     49713224     54054000
   253      2384602      1290558     50378840     54054000
   254      2126215      1582927     50344858     54054000
   255      3338912      2423528     48291560     54054000
   256      5219021      2816574     46018405     54054000
   257      3549195      2343567     48161238     54054000
   258      3236663      2014469     48802868     54054000
   259      1712758      2767943     49573299     54054000
   260      2324462      2622479     49107059     54054000
   261      2272708      2680258     49101034     54054000
   262      2194257      1489077     50370666     54054000
   263      4244110      3887628     45922262     54054000
   264      3233523      3474617     47345860     54054000
   265      2757338      1232532     50064130     54054000
   266      2321044      1545524     50187432     54054000
   267      3375965      1734525     48943510     54054000
   268      4449101      3584032     46020867     54054000
   269      5839368      3589819     44624813     54054000
   270      4499508      3278627     46275865     54054000
   271      3558232      2748995     47746773     54054000
   272      3030402      2671556     48352042     54054000
   273      2651378      3531747     47870875     54054000
   274      2235371      3397149     48421480     54054000
   275      3040854      3624749     47388397     54054000
   276      4027905      4688720     45337375     54054000
   277      2146829      6513538     45393633     54054000
   278      2001949      9785682     42266369     54054000
   279      2731473      9864608     41457919     54054000
   280      1975312      9402231     42676457     54054000
   281      3257922      9121908     41674170     54054000
   282      4287962     10351225     39414813     54054000
   283      1334385      6308660     46410955     54054000
   284      2961730      5237949     45854321     54054000
   285      3194523      5611813     45247664     54054000
   286      1399499      8333783     44320718     54054000
   287      1946372      4154399     47953229     54054000
   288      2790925      4650449     46612626     54054000
   289      3703133      4758672     45592195     54054000
   290      3011484      5090552     45951964     54054000
   291      2128293      6841144     45084563     54054000
   292      2840778     10521925     40691297     54054000
   293      1631345      7001501     45421154     54054000
   294        17851      2985305     51050844     54054000
   295        17595      2837616     51198789     54054000
   296        20181      2591231     51442588     54054000
   297        34429      3019305     51000266     54054000
   298        66877      2681550     51305573     54054000
   299       110130      2791357     51152513     54054000
   300       146435      2923093     50984472     54054000
   301       227435      2854625     50971940     54054000
   302       147578      2776286     51130136     54054000
   303       868544      5831132     47354324     54054000
   304      1923224      7235746     44895030     54054000
   305      2338233      5524279     46191488     54054000
   306      1168890      2453485     50431625     54054000
   307      1515958      3159069     49378973     54054000
   308      1783037      2897464     49373499     54054000
   309      2366356      5509033     46178611     54054000
   310      1655936      1572078     50825986     54054000
   311      2207773      2123030     49723197     54054000
   312      2615208      3221436     48217356     54054000
   313      4107169      5533659     44413172     54054000
   314      3185381      4610164     46258455     54054000
   315      1650060      2119893     50284047     54054000
   316      2341443      1392019     50320538     54054000
   317      3590497      1702925     48760578     54054000
   318      2015622      2505752     49532626     54054000
   319      3150637      2420437     48482926     54054000
   320      3413008      3971499     46669493     54054000
   321      5923892      4908288     43221820     54054000
   322      4151907      5084982     44817111     54054000
   323      3722008      3474181     46857811     54054000
   324      4369134      4138905     45545961     54054000
   325      2472851      2815554     48765595     54054000
   326      2224816      2956415     48872769     54054000
   327      3426817      2788710     47838473     54054000
   328      3747166      2219338     48087496     54054000
   329      4202505      3751713     46099782     54054000
   330      1786192      4053930     48213878     54054000
   331      2992393      4051371     47010236     54054000
   332      3038344      2913197     48102459     54054000
   333      4037953      5681242     44334805     54054000
   334      2161465      8245921     43646614     54054000
   335      3454299      8115703     42483998     54054000
   336      3274953      5751254     45027793     54054000
   337      4732774     10239413     39081813     54054000
   338      2496665      8251956     43305379     54054000
   339      4403752      8451244     41199004     54054000
   340      4523796      6556620     42973584     54054000
   341      6239263     10319310     37495427     54054000
   342      1717633      5459245     46877122     54054000
   343      2787903      6441994     44824103     54054000
   344      2395012      3654904     48004084     54054000
   345      3574328      3568860     46910812     54054000
   346      3630999      2594095     47828906     54054000
   347      5450103      4635596     43968301     54054000
   348      4126471      2992239     46935290     54054000
   349      4988653      6654231     42411116     54054000
   350      4636701      7568515     41848784     54054000
   351      1829187      4402337     47822476     54054000
   352      3272131      3924810     46857059     54054000
   353      3726480      3167776     47159744     54054000
   354      5567989      4769197     43716814     54054000
   355      4632869      2832934     46588197     54054000
   356      5837983      6339829     41876188     54054000
   357      5739495      8774222     39540283     54054000
   358       839094      3512292     49702614     54054000
   359       599840      1300829     52153331     54054000
   360       577513      1084929     52391558     54054000
   361       737029      1160413     52156558     54054000
   362       567489       727664     52758847     54054000
   363       700608       994716     52358676     54054000
   364       805970      1160358     52087672     54054000
   365       407899      1335511     52310590     54054000
   366       632128      1235202     52186670     54054000
   367       615230      1046536     52392234     54054000
   368       811509      1163224     52079267     54054000
   369       618712       707305     52727983     54054000
   370       782006      1018298     52253696     54054000
   371       915489      1077324     52061187     54054000
   372       739620      3572678     49741702     54054000
   373      2370646      5057541     46625813     54054000
   374      3471141      4885355     45697504     54054000
   375      3940681      5967953     44145366     54054000
   376         2064         6326     54045610     54054000
   377          763        29041     54024196     54054000
   378          767        15976     54037257     54054000
   379         1778        18338     54033884     54054000
   380            0            0     54054000     54054000
   381         1377         7091     54045532     54054000
   382         1623         4997     54047380     54054000
   383          876        13076     54040048     54054000
   384           59          568     54053373     54054000
   385            0            0     54054000     54054000
   386           98         2463     54051439     54054000
   387          552         3848     54049600     54054000
   388          642         2478     54050880     54054000
   389         2525        13056     54038419     54054000
   390         3772        12346     54037882     54054000
   391          775         4109     54049116     54054000
   392          204          808     54052988     54054000
   393            0            0     54054000     54054000
   394            0            0     54054000     54054000
   395            0            0     54054000     54054000
   396       373574       516956     53163470     54054000
   397       414246       646739     52993015     54054000
   398       385114       580473     53088413     54054000
   399       351407       435649     53266944     54054000
   400       419862       696691     52937447     54054000
   401       339014       431293     53283693     54054000
   402         1147        14514     54038339     54054000
   403          221         3302     54050477     54054000
   404          351         3000     54050649     54054000
   405          681        29680     54023639     54054000
   406        29352       510103     53514545     54054000
   407            0            0     54054000     54054000
   408            0            0     54054000     54054000
   409            0            0     54054000     54054000
   410            0            0     54054000     54054000
   411            0            0     54054000     54054000
   412            0            0     54054000     54054000
   413            0         2431     54051569     54054000
   414            0         1398     54052602     54054000
   415         6171        29247     54018582     54054000
   416          385         4407     54049208     54054000
   417           79         1223     54052698     54054000
   418          160         1368     54052472     54054000
   419          420          274     54053306     54054000
   420       113572       573326     53367102     54054000
   421       153873       725126     53175001     54054000
   422       100571       588946     53364483     54054000
   423         3408         8944     54041648     54054000
   424         2384        22922     54028694     54054000
   425          789        15139     54038072     54054000
   426         2471        15867     54035662     54054000
   427            0            0     54054000     54054000
   428         1815         5431     54046754     54054000
   429         2525         8342     54043133     54054000
   430         1053         9315     54043632     54054000
   431          120          826     54053054     54054000
   432            0            0     54054000     54054000
   433          560         3250     54050190     54054000
   434          482         1554     54051964     54054000
   435         1543         2981     54049476     54054000
   436         4030        11203     54038767     54054000
   437         4853        11610     54037537     54054000
