 Chunk         Ties       Losses         Wins        Total
     0      1828598      1960910     50264492     54054000
     1      1179695       880648     51993657     54054000
     2      1390223      2092321     50571456     54054000
     3      1625636      4677998     47750366     54054000
     4      1373181      1655149     51025670     54054000
     5      1802791      1936986     50314223     54054000
     6      1434109       734368     51885523     54054000
     7      1611445      3407887     49034668     54054000
     8      2710753      3985238     47358009     54054000
     9      2892790      3550376     47610834     54054000
    10      1677508      4328032     48048460     54054000
    11      1578602      1456546     51018852     54054000
    12      1531115      1244344     51278541     54054000
    13      2144738      1141289     50767973     54054000
    14      2282704      1550866     50220430     54054000
    15      1334668      1159275     51560057     54054000
    16      1472975      1977888     50603137     54054000
    17      1686140      1401036     50966824     54054000
    18      2769047      3160389     48124564     54054000
    19      3224843      2459272     48369885     54054000
    20      3809361      3970221     46274418     54054000
    21      5339489      3505555     45208956     54054000
    22      3886819      3911793     46255388     54054000
    23      2745812      3468518     47839670     54054000
    24      3560534      2493956     47999510     54054000
    25      3355873      3651035     47047092     54054000
    26      1655671      2176254     50222075     54054000
    27      1828200      1137961     51087839     54054000
    28      1550482      1302797     51200721     54054000
    29      2282751      1153184     50618065     54054000
    30      1964665       944460     51144875     54054000
    31      1594509       768993     51690498     54054000
    32      4478257      1313969     48261774     54054000
    33      2861893      1194334     49997773     54054000
    34      1845532      1022708     51185760     54054000
    35      1577211      2320292     50156497     54054000
    36      1533734      1149915     51370351     54054000
    37      2544426      2472736     49036838     54054000
    38      2283452      2209939     49560609     54054000
    39      1624230       722648     51707122     54054000
    40      1808678      1252826     50992496     54054000
    41      3629859      2027397     48396744     54054000
    42      4079410      2655131     47319459     54054000
    43      3073294      1754548     49226158     54054000
    44      3683604      2269228     48101168     54054000
    45      3801097      3826965     46425938     54054000
    46      5391255      3333981     45328764     54054000
    47      4470569      2972876     46610555     54054000
    48      4861525      1914366     47278109     54054000
    49      8529587      3981512     41542901     54054000
    50      7145056      3986211     42922733     54054000
    51      3133757      2052605     48867638     54054000
    52      2979917      3124290     47949793     54054000
    53      4331370      3611522     46111108     54054000
    54      3143484      1602751     49307765     54054000
    55      3164004      1627052     49262944     54054000
    56      8259873      4007951     41786176     54054000
    57      4082753      2549155     47422092     54054000
    58      1437873      1291631     51324496     54054000
    59      2278917      1505777     50269306     54054000
    60      3371594      2154456     48527950     54054000
    61      2047662      1331796     50674542     54054000
    62      1571642      1958547     50523811     54054000
    63      2244506      2047550     49761944     54054000
    64      1988329      1507772     50557899     54054000
    65      1730815      1164879     51158306     54054000
    66      4101941      2555280     47396779     54054000
    67      2766704      2151514     49135782     54054000
    68      2233189       482932     51337879     54054000
    69      1994575      1176878     50882547     54054000
    70      2896822      1078431     50078747     54054000
    71      4502639      2385627     47165734     54054000
    72      5182018      2744838     46127144     54054000
    73      4767389      2298022     46988589     54054000
    74      2547709      1891476     49614815     54054000
    75      1351882      1249089     51453029     54054000
    76      1415283      3317127     49321590     54054000
    77      1431071      1169542     51453387     54054000
    78      2723314      3444166     47886520     54054000
    79      1855834      2410770     49787396     54054000
    80      2077075      1162396     50814529     54054000
    81      1737740      1825191     50491069     54054000
    82      4071374      3156537     46826089     54054000
    83      3490194      3130929     47432877     54054000
    84      2841187      2603145     48609668     54054000
    85      1900412       863447     51290141     54054000
    86      2781972       812585     50459443     54054000
    87      2045070      1394300     50614630     54054000
    88      2430449      1697072     49926479     54054000
    89      3600379      2477453     47976168     54054000
    90      5088633      3179055     45786312     54054000
    91      6466195      3603863     43983942     54054000
    92      3363543      2988016     47702441     54054000
    93      5102126      2632747     46319127     54054000
    94      2203067      1676765     50174168     54054000
    95      2850753      4030931     47172316     54054000
    96      2750813      5762135     45541052     54054000
    97      3343729      5428649     45281622     54054000
    98      3181375      4351629     46520996     54054000
    99      3174635      3484240     47395125     54054000
   100      4973156      6006607     43074237     54054000
   101      4403275      5672575     43978150     54054000
   102      3253252      2164620     48636128     54054000
   103      3441096      2863920     47748984     54054000
   104      2824903      3457947     47771150     54054000
   105      4126992      4646943     45280065     54054000
   106      6347294      6610661     41096045     54054000
   107      6544315      5797810     41711875     54054000
   108      4245726      4459890     45348384     54054000
   109      2496832      4580864     46976304     54054000
   110      3061722      4069438     46922840     54054000
