 Chunk         Ties       Losses         Wins        Total
     0      3270899      1525555     49257546     54054000
     1      1986562       633706     51433732     54054000
     2      2437087      1712090     49904823     54054000
     3      3007290      4000355     47046355     54054000
     4      2363469      1471357     50219174     54054000
     5      3115036      1571696     49367268     54054000
     6      2268097       541572     51244331     54054000
     7      3218941      2904141     47930918     54054000
     8      5015453      2944928     46093619     54054000
     9      4892258      2563600     46598142     54054000
    10      3206350      3535653     47311997     54054000
    11      2799876      1257918     49996206     54054000
    12      2768250      1077235     50208515     54054000
    13      4031452       885715     49136833     54054000
    14      3870482      1227403     48956115     54054000
    15      2264418       996632     50792950     54054000
    16      2654960      1719678     49679362     54054000
    17      3204480      1169880     49679640     54054000
    18      4970258      2438591     46645151     54054000
    19      5161457      1673501     47219042     54054000
    20      5865023      3001486     45187491     54054000
    21      8117257      2336246     43600497     54054000
    22      6289479      2527583     45236938     54054000
    23      4632525      2530574     46890901     54054000
    24      5594169      1674431     46785400     54054000
    25      5735842      2337884     45980274     54054000
    26      2933871      1416785     49703344     54054000
    27      3217514       832036     50004450     54054000
    28      2747369      1121785     50184846     54054000
    29      4041089       893078     49119833     54054000
    30      3635692       741822     49676486     54054000
    31      3134992       641430     50277578     54054000
    32      6843971       890359     46319670     54054000
    33      4621027       802773     48630200     54054000
    34      3132775       816530     50104695     54054000
    35      2717818      1991460     49344722     54054000
    36      2660786      1030744     50362470     54054000
    37      4708467      2004056     47341477     54054000
    38      3928409      1743203     48382388     54054000
    39      3195256       625972     50232772     54054000
    40      3413277      1093453     49547270     54054000
    41      5969286      1556993     46527721     54054000
    42      6669751      1870943     45513306     54054000
    43      5001443      1164864     47887693     54054000
    44      5626276      1507768     46919956     54054000
    45      5803914      2942419     45307667     54054000
    46      7994913      2260789     43798298     54054000
    47      6884664      2118367     45050969     54054000
    48      7166777      1455080     45432143     54054000
    49     12117238      2359670     39577092     54054000
    50     10412353      2176775     41464872     54054000
    51      5031834      1276421     47745745     54054000
    52      4915282      2399200     46739518     54054000
    53      7177811      2426578     44449611     54054000
    54      5171457      1138476     47744067     54054000
    55      5106489      1218872     47728639     54054000
    56     11571237      2335165     40147598     54054000
    57      6582044      1306925     46165031     54054000
    58      2360488       848419     50845093     54054000
    59      3837131       876659     49340210     54054000
    60      5210863      1108071     47735066     54054000
    61      3499344       831372     49723284     54054000
    62      2877544      1581580     49594876     54054000
    63      4090386      1471985     48491629     54054000
    64      3701151      1116525     49236324     54054000
    65      3312963       903762     49837275     54054000
    66      6624361      1557731     45871908     54054000
    67      4736586      1329423     47987991     54054000
    68      3951316       298568     49804116     54054000
    69      3689425       901003     49463572     54054000
    70      5104840       698382     48250778     54054000
    71      6967855      1525708     45560437     54054000
    72      7908632      1573136     44572232     54054000
    73      7448260      1278701     45327039     54054000
    74      4277735      1137336     48638929     54054000
    75      2423645       949073     50681282     54054000
    76      2627461      2854094     48572445     54054000
    77      2597157       943093     50513750     54054000
    78      4982328      2618247     46453425     54054000
    79      3331941      1929307     48792752     54054000
    80      3862230       957417     49234353     54054000
    81      3348743      1522973     49182284     54054000
    82      6677429      2257754     45118817     54054000
    83      5619007      2148628     46286365     54054000
    84      4738283      1687498     47628219     54054000
    85      3503403       695118     49855479     54054000
    86      4812046       604415     48637539     54054000
    87      3529308      1120348     49404344     54054000
    88      4537307      1342445     48174248     54054000
