 Chunk         Ties       Losses         Wins        Total
     0      3872571      1348054     48833375     54054000
     1      2340716       552348     51160936     54054000
     2      3141642      1538018     49374340     54054000
     3      4009911      3684809     46359280     54054000
     4      2925894      1413483     49714623     54054000
     5      4001245      1456783     48595972     54054000
     6      2636013       486819     50931168     54054000
     7      4880329      2660031     46513640     54054000
     8      6579382      2543676     44930942     54054000
     9      6116421      2168366     45769213     54054000
    10      4196915      3127228     46729857     54054000
    11      3463223      1172420     49418357     54054000
    12      3675873      1032186     49345941     54054000
    13      5470373       804695     47778932     54054000
    14      4689365      1100001     48264634     54054000
    15      2854628       913693     50285679     54054000
    16      3589999      1632894     48831107     54054000
    17      4614312      1076461     48363227     54054000
    18      6528889      2154217     45370894     54054000
    19      5924156      1412523     46717321     54054000
    20      7071948      2706037     44276015     54054000
    21      9652405      1987128     42414467     54054000
    22      7554581      2083759     44415660     54054000
    23      5948353      2250600     45855047     54054000
    24      7261095      1456410     45336495     54054000
    25      7260317      1930301     44863382     54054000
    26      3911630      1189701     48952669     54054000
    27      3966477       692106     49395417     54054000
    28      3643603      1056678     49353719     54054000
    29      5491101       796063     47766836     54054000
    30      4685745       658173     48710082     54054000
    31      4405173       588810     49060017     54054000
    32      8084143       776309     45193548     54054000
    33      6086547       694894     47272559     54054000
    34      3665558       738562     49649880     54054000
    35      3571907      1848748     48633345     54054000
    36      3363705       991742     49698553     54054000
    37      6272272      1808702     45973026     54054000
    38      4897261      1523455     47633284     54054000
    39      4421427       587965     49044608     54054000
    40      4553263      1032871     48467866     54054000
    41      6923698      1404196     45726106     54054000
    42      8070186      1620835     44362979     54054000
    43      6351922       983339     46718739     54054000
    44      6514235      1252267     46287498     54054000
    45      7049085      2649000     44355915     54054000
    46      9654016      1916968     42483016     54054000
    47      8201905      1808876     44043219     54054000
    48      8476210      1298296     44279494     54054000
    49     13881796      1917406     38254798     54054000
    50     12251775      1760120     40042105     54054000
    51      5954496      1066937     47032567     54054000
    52      6343799      2190353     45519848     54054000
    53      9489845      2086683     42477472     54054000
    54      6722503       972137     46359360     54054000
    55      6683919      1096724     46273357     54054000
    56     13555866      1924281     38573853     54054000
    57      8307905      1053839     44692256     54054000
    58      3014520       721779     50317701     54054000
    59      4926713       705807     48421480     54054000
    60      6365761       875632     46812607     54054000
    61      4337676       681802     49034522     54054000
    62      3768862      1430163     48854975     54054000
    63      5305000      1265927     47483073     54054000
    64      4739962       961840     48352198     54054000
    65      4491788       804729     48757483     54054000
    66      7888161      1265677     44900162     54054000
    67      6167981      1072832     46813187     54054000
    68      5038557       252657     48762786     54054000
    69      4782863       793935     48477202     54054000
    70      6430658       589369     47033973     54054000
    71      8360471      1232626     44460903     54054000
    72      9598893      1238939     43216168     54054000
    73      9387280      1002937     43663783     54054000
    74      5343522       906514     47803964     54054000
    75      2897044       806974     50349982     54054000
    76      3557951      2641242     47854807     54054000
    77      3352380       853954     49847666     54054000
    78      6439624      2266885     45347491     54054000
    79      4211198      1692128     48150674     54054000
    80      5015957       875818     48162225     54054000
    81      4516298      1368466     48169236     54054000
    82      7878893      1941168     44233939     54054000
    83      6969853      1816488     45267659     54054000
    84      6113714      1386188     46554098     54054000
    85      4516969       645722     48891309     54054000
    86      6048400       545837     47459763     54054000
    87      4485176      1025813     48543011     54054000
    88      5710753      1192256     47150991     54054000
    89      6964003      1442379     45647618     54054000
    90      9274468      1951564     42827968     54054000
    91     11158071      1800593     41095336     54054000
    92      7113298      1794162     45146540     54054000
