 Chunk         Ties       Losses         Wins        Total
   244       472363       500372     53081265     54054000
   245       799992      1220704     52033304     54054000
   246      1719082      2810885     49524033     54054000
   247      1598716      1723589     50731695     54054000
   248      3515525      2961846     47576629     54054000
   249      1876788      1265063     50912149     54054000
   250      2693285      2192763     49167952     54054000
   251      4822549      2681333     46550118     54054000
   252      2857106      1482829     49714065     54054000
   253      2383293      1290969     50379738     54054000
   254      2125008      1583396     50345596     54054000
   255      3336054      2424893     48293053     54054000
   256      5216597      2817934     46019469     54054000
   257      3546725      2345207     48162068     54054000
   258      3233325      2015925     48804750     54054000
   259      1711191      2768744     49574065     54054000
   260      2322948      2623029     49108023     54054000
   261      2271303      2681015     49101682     54054000
   262      2191615      1490081     50372304     54054000
   263      4240779      3889715     45923506     54054000
   264      3231502      3475745     47346753     54054000
   265      2755467      1232976     50065557     54054000
   266      2317687      1545950     50190363     54054000
   267      3373246      1735135     48945619     54054000
   268      4444795      3586788     46022417     54054000
   269      5833856      3593246     44626898     54054000
   270      4496694      3280263     46277043     54054000
   271      3555017      2750684     47748299     54054000
   272      3028430      2672447     48353123     54054000
   273      2648865      3533182     47871953     54054000
   274      2233269      3398001     48422730     54054000
   275      3038669      3626094     47389237     54054000
   276      4023471      4691965     45338564     54054000
   277      2144917      6515166     45393917     54054000
   278      1998651      9788377     42266972     54054000
   279      2727680      9867796     41458524     54054000
   280      1971925      9405200     42676875     54054000
   281      3254208      9125170     41674622     54054000
   282      4282050     10356289     39415661     54054000
   283      1332854      6310043     46411103     54054000
   284      2959121      5239625     45855254     54054000
   285      3190751      5614083     45249166     54054000
   286      1396260      8336450     44321290     54054000
   287      1944721      4155202     47954077     54054000
   288      2788906      4651759     46613335     54054000
   289      3698699      4761536     45593765     54054000
   290      3009693      5091794     45952513     54054000
   291      2125766      6843295     45084939     54054000
   292      2831831     10530580     40691589     54054000
   293      1623667      7009080     45421253     54054000
   294        17834      2985312     51050854     54054000
   295        17574      2837636     51198790     54054000
   296        20179      2591233     51442588     54054000
   297        34397      3019337     51000266     54054000
   298        66825      2681598     51305577     54054000
   299       110109      2791371     51152520     54054000
   300       146307      2923165     50984528     54054000
   301       227365      2854637     50971998     54054000
   302       147508      2776339     51130153     54054000
   303       867590      5831967     47354443     54054000
   304      1921456      7237159     44895385     54054000
   305      2334622      5525707     46193671     54054000
   306      1167031      2454336     50432633     54054000
   307      1513926      3160314     49379760     54054000
   308      1781268      2898153     49374579     54054000
   309      2364186      5510690     46179124     54054000
   310      1654402      1572451     50827147     54054000
   311      2205148      2123805     49725047     54054000
   312      2612223      3223143     48218634     54054000
   313      4104080      5535848     44414072     54054000
   314      3182940      4612079     46258981     54054000
   315      1647676      2120984     50285340     54054000
   316      2340222      1392418     50321360     54054000
   317      3587739      1703750     48762511     54054000
   318      2013267      2506403     49534330     54054000
   319      3148460      2421300     48484240     54054000
   320      3408376      3975116     46670508     54054000
   321      5919331      4911148     43223521     54054000
   322      4148756      5087029     44818215     54054000
   323      3719927      3475147     46858926     54054000
   324      4365342      4141652     45547006     54054000
   325      2470677      2816708     48766615     54054000
   326      2222591      2957586     48873823     54054000
   327      3423944      2790386     47839670     54054000
   328      3743232      2221461     48089307     54054000
   329      4198756      3754175     46101069     54054000
   330      1784088      4054907     48215005     54054000
   331      2989912      4052781     47011307     54054000
   332      3035904      2914028     48104068     54054000
   333      4035068      5683176     44335756     54054000
   334      2159258      8247758     43646984     54054000
   335      3450788      8118320     42484892     54054000
   336      3272411      5753297     45028292     54054000
   337      4725293     10245982     39082725     54054000
   338      2492583      8255548     43305869     54054000
   339      4396700      8457506     41199794     54054000
   340      4518923      6560371     42974706     54054000
   341      6228168     10329408     37496424     54054000
   342      1714640      5461847     46877513     54054000
   343      2784851      6444767     44824382     54054000
   344      2392192      3656580     48005228     54054000
   345      3572382      3569888     46911730     54054000
   346      3627938      2595578     47830484     54054000
   347      5447338      4637488     43969174     54054000
   348      4124860      2993012     46936128     54054000
   349      4985539      6656845     42411616     54054000
   350      4632299      7572621     41849080     54054000
   351      1826859      4403558     47823583     54054000
   352      3269943      3926213     46857844     54054000
   353      3723754      3169485     47160761     54054000
   354      5564284      4771701     43718015     54054000
   355      4629766      2835157     46589077     54054000
   356      5834200      6343130     41876670     54054000
   357      5718137      8795159     39540704     54054000
   358       837023      3514203     49702774     54054000
   359       599540      1300882     52153578     54054000
   360       577353      1085019     52391628     54054000
   361       736539      1160895     52156566     54054000
   362       567469       727668     52758863     54054000
   363       699708       995510     52358782     54054000
   364       805853      1160471     52087676     54054000
   365       407453      1335584     52310963     54054000
   366       631853      1235273     52186874     54054000
   367       614750      1046591     52392659     54054000
   368       810754      1163719     52079527     54054000
   369       618137       707340     52728523     54054000
   370       781120      1019023     52253857     54054000
   371       915333      1077406     52061261     54054000
   372       738715      3573404     49741881     54054000
   373      2368866      5058908     46626226     54054000
   374      3469621      4886373     45698006     54054000
   375      3937260      5970779     44145961     54054000
   376         2064         6326     54045610     54054000
   377          763        29041     54024196     54054000
   378          767        15976     54037257     54054000
   379         1778        18338     54033884     54054000
   380            0            0     54054000     54054000
   381         1377         7091     54045532     54054000
   382         1623         4997     54047380     54054000
   383          876        13076     54040048     54054000
   384           59          568     54053373     54054000
   385            0            0     54054000     54054000
   386           98         2463     54051439     54054000
   387          552         3848     54049600     54054000
   388          642         2478     54050880     54054000
   389         2525        13056     54038419     54054000
   390         3772        12346     54037882     54054000
   391          772         4112     54049116     54054000
   392          204          808     54052988     54054000
   393            0            0     54054000     54054000
   394            0            0     54054000     54054000
   395            0            0     54054000     54054000
   396       372358       516970     53164672     54054000
   397       412996       646786     52994218     54054000
   398       383790       580529     53089681     54054000
   399       350000       435695     53268305     54054000
   400       419455       696756     52937789     54054000
   401       338255       431397     53284348     54054000
   402         1147        14514     54038339     54054000
   403          221         3302     54050477     54054000
   404          351         3000     54050649     54054000
   405          681        29680     54023639     54054000
   406        29331       510121     53514548     54054000
   407            0            0     54054000     54054000
   408            0            0     54054000     54054000
   409            0            0     54054000     54054000
   410            0            0     54054000     54054000
   411            0            0     54054000     54054000
   412            0            0     54054000     54054000
   413            0         2431     54051569     54054000
   414            0         1398     54052602     54054000
   415         6171        29247     54018582     54054000
   416          385         4407     54049208     54054000
   417           79         1223     54052698     54054000
   418          160         1368     54052472     54054000
   419          420          274     54053306     54054000
   420       113347       573356     53367297     54054000
   421       153450       725258     53175292     54054000
   422       100433       588988     53364579     54054000
   423         3408         8944     54041648     54054000
   424         2384        22922     54028694     54054000
   425          789        15139     54038072     54054000
   426         2471        15867     54035662     54054000
   427            0            0     54054000     54054000
   428         1815         5431     54046754     54054000
   429         2525         8342     54043133     54054000
   430         1053         9315     54043632     54054000
   431          120          826     54053054     54054000
   432            0            0     54054000     54054000
   433          560         3250     54050190     54054000
   434          482         1554     54051964     54054000
   435         1543         2981     54049476     54054000
   436         4030        11203     54038767     54054000
   437         4853        11610     54037537     54054000
   438         1094         2906     54050000     54054000
   439          399          580     54053021     54054000
   440            0            0     54054000     54054000
   441            0            0     54054000     54054000
   442            0            0     54054000     54054000
   443       424720       844562     52784718     54054000
   444       527692       734370     52791938     54054000
   445       549764       866569     52637667     54054000
   446       354245       832559     52867196     54054000
   447       492760       893468     52667772     54054000
   448       401958       564759     53087283     54054000
   449         2149        13249     54038602     54054000
   450          839         3118     54050043     54054000
   451         1109         2336     54050555     54054000
   452         9769        58852     53985379     54054000
   453        63776       524929     53465295     54054000
   454            0            0     54054000     54054000
   455            0            0     54054000     54054000
   456            0            0     54054000     54054000
   457            0            0     54054000     54054000
   458            0            0     54054000     54054000
   459            0            0     54054000     54054000
   460          392         3246     54050362     54054000
   461          111         1491     54052398     54054000
   462           97         1157     54052746     54054000
   463          184         1106     54052710     54054000
   464        28499        35524     53989977     54054000
   465        17124        15679     54021197     54054000
   466          184          614     54053202     54054000
   467       174149       538165     53341686     54054000
   468       335855       768216     52949929     54054000
   469       493524      1023758     52536718     54054000
   470       879472      1411721     51762807     54054000
   471      1578985      1665780     50809235     54054000
   472      2464028      1968782     49621190     54054000
   473      1832631       977659     51243710     54054000
   474      1439590      1200557     51413853     54054000
   475      4258758      1835391     47959851     54054000
   476      2492060      1305986     50255954     54054000
   477      2024393       806648     51222959     54054000
   478      1273522      1418176     51362302     54054000
   479      2298748      1310347     50444905     54054000
   480      3262932      2337311     48453757     54054000
   481      3099840      2150663     48803497     54054000
   482      3037599      1630150     49386251     54054000
   483      2389348      1313084     50351568     54054000
   484      3011584      2343243     48699173     54054000
   485      1531775      1847681     50674544     54054000
   486      2632117      1775116     49646767     54054000
   487      2552062      1572951     49928987     54054000
   488      2948270      1615996     49489734     54054000
   489        97460       240843     53715697     54054000
   490        87114       198138     53768748     54054000
   491        93958       241778     53718264     54054000
   492        65689       154644     53833667     54054000
   493      1296331      1050048     51707621     54054000
   494      1872405      2663386     49518209     54054000
   495      2401087      2749712     48903201     54054000
   496      2356430      2432831     49264739     54054000
   497      2271922      1269331     50512747     54054000
   498      4568272      3953244     45532484     54054000
   499      3288190      3263192     47502618     54054000
   500      2941300      1244718     49867982     54054000
   501      2481458      1635295     49937247     54054000
   502      3654164      1714280     48685556     54054000
   503      4635682      3346340     46071978     54054000
   504      6091661      3527663     44434676     54054000
   505      5406715      3289867     45357418     54054000
   506      3015272      2301269     48737459     54054000
   507      3253770      1570408     49229822     54054000
   508      2775644      2121735     49156621     54054000
   509      2776383      1981272     49296345     54054000
   510      3580391      2006483     48467126     54054000
   511      5126209      2865227     46062564     54054000
   512      3840810      4197546     46015644     54054000
   513      4870306      4670559     44513135     54054000
   514      5529530      5062306     43462164     54054000
   515      4032876      4501277     45519847     54054000
   516      5338619      4018601     44696780     54054000
   517      6321289      5116102     42616609     54054000
   518      3717003      3138373     47198624     54054000
   519      3251256      3050727     47752017     54054000
   520      3952367      4428433     45673200     54054000
   521      2354726      5683654     46015620     54054000
   522      2399234      2753852     48900914     54054000
   523      3611170      3393018     47049812     54054000
   524      4513652      3299971     46240377     54054000
   525      4264611      3007812     46781577     54054000
   526      4568924      3347077     46137999     54054000
   527      5716545      5550266     42787189     54054000
   528      2395180      3907415     47751405     54054000
   529       612463       817371     52624166     54054000
   530       626680       640562     52786758     54054000
   531       400198       432690     53221112     54054000
   532       651618       674791     52727591     54054000
   533       575499       771733     52706768     54054000
   534       666339       592797     52794864     54054000
   535       727097       597334     52729569     54054000
   536       649329       458756     52945915     54054000
   537       815686       695840     52542474     54054000
   538      2541652      2006137     49506211     54054000
   539      4090422      2137990     47825588     54054000
   540      3782800      3129857     47141343     54054000
   541      4132737      3996426     45924837     54054000
   542      2488046      8577691     42988263     54054000
   543       619676      4408405     49025919     54054000
   544      1696196      3849640     48508164     54054000
   545      2650974      3943587     47459439     54054000
   546      3076447      3841783     47135770     54054000
   547      4687879      5471706     43894415     54054000
   548      3039231      4087643     46927126     54054000
   549      3231579      7848371     42974050     54054000
   550      3284996     10297329     40471675     54054000
   551      3476179      5670308     44907513     54054000
   552      5229150      5602625     43222225     54054000
   553       668715      1212025     52173260     54054000
   554       629070      1010425     52414505     54054000
   555      1662583      4282415     48109002     54054000
   556         1762        17493     54034745     54054000
   557          980         4689     54048331     54054000
   558         1996         8082     54043922     54054000
   559       298046       182872     53573082     54054000
   560       479114       289177     53285709     54054000
   561         2546        47507     54003947     54054000
   562         2158         5111     54046731     54054000
   563        98738       199915     53755347     54054000
   564         3172        15568     54035260     54054000
   565         1294         4862     54047844     54054000
   566         3026         6386     54044588     54054000
   567       513721       301233     53239046     54054000
   568       369427       299473     53385100     54054000
   569            0            0     54054000     54054000
   570         9420         6828     54037752     54054000
   571       708392       841283     52504325     54054000
   572      3120502      1474546     49458952     54054000
   573      3284597      1696120     49073283     54054000
   574      2562375      1586382     49905243     54054000
   575      1300480      1334931     51418589     54054000
   576      1336284      1491746     51225970     54054000
   577      1554504      3025587     49473909     54054000
   578      1797917      2383037     49873046     54054000
   579      2348695      4737585     46967720     54054000
   580      1577414      1810931     50665655     54054000
   581      2240443      1251890     50561667     54054000
   582      2498341      2595906     48959753     54054000
   583      4592017      4697038     44764945     54054000
   584      3390899      3760541     46902560     54054000
   585      1861656      2480216     49712128     54054000
   586      2137973      1298821     50617206     54054000
   587      3408099      1228152     49417749     54054000
   588      2142953      1826094     50084953     54054000
   589      3007640      1934987     49111373     54054000
   590      3849555      3142764     47061681     54054000
   591      5226020      3560356     45267624     54054000
   592      5868022      4210789     43975189     54054000
   593      3715939      3369669     46968392     54054000
   594      5061385      3423651     45568964     54054000
   595      2734852      2357600     48961548     54054000
   596      1729281      1856804     50467915     54054000
   597      2731410      2040275     49282315     54054000
   598      2805055      1450499     49798446     54054000
   599      4306151      3119316     46628533     54054000
   600      1769261      2476650     49808089     54054000
   601      2723706      2615428     48714866     54054000
   602      2883821      1880183     49289996     54054000
   603      4462116      3452108     46139776     54054000
   604      2934914      4870501     46248585     54054000
   605      4016911      5805916     44231173     54054000
   606      3940273      4337425     45776302     54054000
   607      5759813      6928263     41365924     54054000
   608      3167479      4801249     46085272     54054000
   609      3921208      4997100     45135692     54054000
   610      4992063      4422355     44639582     54054000
   611      6869102      6398025     40786873     54054000
   612      2560038      3469378     48024584     54054000
   613      3337075      3482272     47234653     54054000
   614      2677031      3221167     48155802     54054000
   615      2388870      2854861     48810269     54054000
   616      3104962      3094547     47854491     54054000
   617      4459513      3781862     45812625     54054000
   618      2974597      3760252     47319151     54054000
   619      2351987      6952904     44749109     54054000
   620      2629527      9998055     41426418     54054000
   621      1508368      4200382     48345250     54054000
   622      2237484      3063738     48752778     54054000
   623      3078890      3354852     47620258     54054000
   624      4053243      4173727     45827030     54054000
   625      3583487      2498458     47972055     54054000
   626      4135006      4073492     45845502     54054000
   627      5225977      5696320     43131703     54054000
   628      1229623      2742394     50081983     54054000
   629       529553      1119661     52404786     54054000
   630       564104       946022     52543874     54054000
   631       684815      1083424     52285761     54054000
   632       447064       677161     52929775     54054000
   633       473575       860031     52720394     54054000
   634       811636      1252017     51990347     54054000
   635       643180      1233720     52177100     54054000
   636       679260      1059403     52315337     54054000
   637       730773       942872     52380355     54054000
   638       929617      1009451     52114932     54054000
   639       639981       689718     52724301     54054000
   640       776295       783903     52493802     54054000
   641       997272      1221308     51835420     54054000
   642      1074531      1702453     51277016     54054000
   643      2296205      2332101     49425694     54054000
   644      3257987      2451609     48344404     54054000
   645      4066418      3170215     46817367     54054000
   646      2026717      2924595     49102688     54054000
   647      2968567      3379973     47705460     54054000
   648      3250957      2596697     48206346     54054000
   649      4651621      4373621     45028758     54054000
   650      2710996      4035829     47307175     54054000
   651      1943400     10089859     42020741     54054000
   652      2012444     10057425     41984131     54054000
   653      2219878      6680831     45153291     54054000
   654      2152751      6875873     45025376     54054000
   655        36781      3247144     50770075     54054000
   656       138811      3323588     50591601     54054000
   657      1294389      5671802     47087809     54054000
   658      1725100      4179149     48149751     54054000
   659      2674121      4541823     46838056     54054000
   660      3329903      3369140     47354957     54054000
   661      3536363      5070902     45446735     54054000
   662      3035502      4578542     46439956     54054000
   663      2568732      9167487     42317781     54054000
   664      2834826      7460426     43758748     54054000
   665      4219171      5428904     44405925     54054000
   666      2716508      3388220     47949272     54054000
   667       711543      1137158     52205299     54054000
   668       784044      1307582     51962374     54054000
   669      1242474      3289820     49521706     54054000
   670            0            0     54054000     54054000
   671            0            0     54054000     54054000
   672            0            0     54054000     54054000
   673            0            0     54054000     54054000
   674            0            0     54054000     54054000
   675       775318       772757     52505925     54054000
   676       472691       562186     53019123     54054000
   677         8375       207447     53838178     54054000
   678            0            0     54054000     54054000
   679         4659        11950     54037391     54054000
   680       126480       405538     53521982     54054000
   681        58895       191752     53803353     54054000
   682            0            0     54054000     54054000
   683            0            0     54054000     54054000
   684            0            0     54054000     54054000
   685            0            0     54054000     54054000
   686       200768       257829     53595403     54054000
   687       942027       988245     52123728     54054000
   688       294947       335154     53423899     54054000
   689        16514       213419     53824067     54054000
   690            0            0     54054000     54054000
   691        21426        20657     54011917     54054000
   692       291585       593689     53168726     54054000
   693      1698446      1972930     50382624     54054000
   694      2958726      1829897     49265377     54054000
   695      2387399      1914067     49752534     54054000
   696      3045429      2519793     48488778     54054000
   697      1933823      2120347     49999830     54054000
   698       136559       227768     53689673     54054000
   699           38         6137     54047825     54054000
   700         1391        30842     54021767     54054000
   701        39897       150927     53863176     54054000
   702        15244        52881     53985875     54054000
   703            0            0     54054000     54054000
   704        10512        25979     54017509     54054000
   705        24608        56371     53973021     54054000
   706        16526        37165     54000309     54054000
   707         5583         6214     54042203     54054000
   708            0            0     54054000     54054000
   709         3240        12309     54038451     54054000
   710         8281        21458     54024261     54054000
   711         3531         6901     54043568     54054000
   712         5056        16207     54032737     54054000
   713        22962        49614     53981424     54054000
   714         8447        12264     54033289     54054000
   715         3204         2602     54048194     54054000
   716            0            0     54054000     54054000
   717            0            0     54054000     54054000
   718            0            0     54054000     54054000
   719        74646        92933     53886421     54054000
   720       211355       111809     53730836     54054000
   721       111853       128807     53813340     54054000
   722       159472        77089     53817439     54054000
   723       346532       142142     53565326     54054000
   724       219461        66897     53767642     54054000
   725        12976        51877     53989147     54054000
   726         7867        18228     54027905     54054000
   727        11737        31787     54010476     54054000
   728        77567        94258     53882175     54054000
   729       106554        55771     53891675     54054000
   730            0            0     54054000     54054000
   731            0            0     54054000     54054000
   732            0            0     54054000     54054000
   733            0            0     54054000     54054000
   734         7008        30165     54016827     54054000
   735       278058       316264     53459678     54054000
   736       204614       172691     53676695     54054000
   737         1886         6215     54045899     54054000
   738          142         1070     54052788     54054000
   739         4952        25472     54023576     54054000
   740         1831         5222     54046947     54054000
   741         1368         5677     54046955     54054000
   742           64          676     54053260     54054000
   743         5890        15830     54032280     54054000
   744         5231         6386     54042383     54054000
   745         5205         3791     54045004     54054000
   746        10574        46639     53996787     54054000
   747         7407        18535     54028058     54054000
   748         3921        18136     54031943     54054000
   749        47210        87151     53919639     54054000
   750       118179       127745     53808076     54054000
   751        21355        74503     53958142     54054000
   752        30347        51662     53971991     54054000
   753          741         6945     54046314     54054000
   754            0            0     54054000     54054000
   755            0            0     54054000     54054000
   756            0            0     54054000     54054000
   757            0            0     54054000     54054000
   758            0            0     54054000     54054000
   759       131925       367818     53554257     54054000
   760       230722       331659     53491619     54054000
   761        54715       133111     53866174     54054000
