 Chunk         Ties       Losses         Wins        Total
     0      1979016      1918594     50156390     54054000
     1      1270340       846958     51936702     54054000
     2      1528282      2020462     50505256     54054000
     3      1735401      4609515     47709084     54054000
     4      1472590      1631929     50949481     54054000
     5      1927900      1891176     50234924     54054000
     6      1533662       701325     51819013     54054000
     7      1712783      3359608     48981609     54054000
     8      2884842      3873942     47295216     54054000
     9      3083581      3427347     47543072     54054000
    10      1793519      4254357     48006124     54054000
    11      1685327      1436833     50931840     54054000
    12      1631618      1223972     51198410     54054000
    13      2246538      1116894     50690568     54054000
    14      2428237      1508309     50117454     54054000
    15      1435006      1122963     51496031     54054000
    16      1574129      1949549     50530322     54054000
    17      1795182      1366431     50892387     54054000
    18      2959358      3048202     48046440     54054000
    19      3396289      2383214     48274497     54054000
    20      4004697      3858167     46191136     54054000
    21      5601161      3353394     45099445     54054000
    22      4104863      3761132     46188005     54054000
    23      2930501      3349140     47774359     54054000
    24      3763789      2376961     47913250     54054000
    25      3590139      3488321     46975540     54054000
    26      1762545      2103281     50188174     54054000
    27      1973651      1105082     50975267     54054000
    28      1652961      1282781     51118258     54054000
    29      2393484      1129324     50531192     54054000
    30      2091213       924473     51038314     54054000
    31      1697811       754737     51601452     54054000
    32      4658998      1266625     48128377     54054000
    33      2991064      1149888     49913048     54054000
    34      1974226       999293     51080481     54054000
    35      1675463      2280078     50098459     54054000
    36      1640682      1136798     51276520     54054000
    37      2671380      2426671     48955949     54054000
    38      2413217      2160643     49480140     54054000
    39      1725175       711559     51617266     54054000
    40      1931717      1231425     50890858     54054000
    41      3776282      1972146     48305572     54054000
    42      4278970      2554278     47220752     54054000
    43      3226911      1680893     49146196     54054000
    44      3896630      2171314     47986056     54054000
    45      4022706      3700754     46330540     54054000
    46      5651908      3192526     45209566     54054000
    47      4717271      2859177     46477552     54054000
    48      5088331      1847027     47118642     54054000
    49      8886814      3774330     41392856     54054000
    50      7526578      3746372     42781050     54054000
    51      3363750      1906618     48783632     54054000
    52      3157545      3023573     47872882     54054000
    53      4580160      3453716     46020124     54054000
