 Chunk         Ties       Losses         Wins        Total
     0      3009436      1525555     49519009     54054000
     1      1836157       633706     51584137     54054000
     2      2262813      1712090     50079097     54054000
     3      2786551      4000355     47267094     54054000
     4      2138520      1471357     50444123     54054000
     5      2843839      1571696     49638465     54054000
     6      2114979       541572     51397449     54054000
     7      2825462      2904141     48324397     54054000
     8      4587972      2944928     46521100     54054000
     9      4562720      2563600     46927680     54054000
    10      2990547      3535653     47527800     54054000
    11      2486426      1257918     50309656     54054000
    12      2434437      1077235     50542328     54054000
    13      3464789       885715     49703496     54054000
    14      3497861      1227403     49328736     54054000
    15      2010728       996632     51046640     54054000
    16      2362507      1719678     49971815     54054000
    17      2712664      1169880     50171456     54054000
    18      4431735      2438591     47183674     54054000
    19      4869775      1673501     47510724     54054000
    20      5575506      3001486     45477008     54054000
    21      7666925      2336246     44050829     54054000
    22      5968884      2527583     45557533     54054000
    23      4317508      2530574     47205918     54054000
    24      5167933      1674431     47211636     54054000
    25      5367662      2337884     46348454     54054000
    26      2754470      1416785     49882745     54054000
    27      2889786       832036     50332178     54054000
    28      2434963      1121785     50497252     54054000
    29      3519871       893078     49641051     54054000
    30      3176044       741822     50136134     54054000
    31      2632226       641430     50780344     54054000
    32      6326823       890359     46836818     54054000
    33      4128934       802773     49122293     54054000
    34      2825275       816530     50412195     54054000
    35      2475398      1991460     49587142     54054000
    36      2365327      1030744     50657929     54054000
    37      4121446      2004056     47928498     54054000
    38      3553368      1743203     48757429     54054000
    39      2689398       625972     50738630     54054000
    40      2923467      1093453     50037080     54054000
    41      5346695      1556993     47150312     54054000
    42      6080936      1870943     46102121     54054000
    43      4583069      1164864     48306067     54054000
    44      5352101      1507768     47194131     54054000
    45      5529018      2942419     45582563     54054000
    46      7577871      2260789     44215340     54054000
    47      6481781      2118367     45453852     54054000
    48      6660517      1455080     45938403     54054000
    49     11585809      2359670     40108521     54054000
    50      9956157      2176775     41921068     54054000
    51      4680962      1276421     48096617     54054000
    52      4523466      2399200     47131334     54054000
    53      6550103      2426578     45077319     54054000
    54      4650721      1138476     48264803     54054000
    55      4538624      1218872     48296504     54054000
    56     10989925      2335165     40728910     54054000
    57      6159648      1306925     46587427     54054000
    58      2211463       848419     50994118     54054000
    59      3515541       876659     49661800     54054000
    60      4906890      1108071     48039039     54054000
    61      3219102       831372     50003526     54054000
    62      2593143      1581580     49879277     54054000
    63      3666333      1471985     48915682     54054000
    64      3271413      1116525     49666062     54054000
    65      2845879       903762     50304359     54054000
    66      6200727      1557731     46295542     54054000
    67      4308878      1329423     48415699     54054000
    68      3483134       298568     50272298     54054000
    69      3223457       901003     49929540     54054000
    70      4504841       698382     48850777     54054000
    71      6521732      1525708     46006560     54054000
    72      7403316      1573136     45077548     54054000
