 Chunk         Ties       Losses         Wins        Total
     0      1889958      1944456     50219586     54054000
     1      1217050       866115     51970835     54054000
     2      1450849      2055930     50547221     54054000
     3      1652866      4660678     47740456     54054000
     4      1411441      1649299     50993260     54054000
     5      1845870      1922770     50285360     54054000
     6      1479447       717443     51857110     54054000
     7      1636392      3395877     49021731     54054000
     8      2763465      3948278     47342257     54054000
     9      2955308      3511732     47586960     54054000
    10      1712097      4303442     48038461     54054000
    11      1617568      1449592     50986840     54054000
    12      1560417      1239000     51254583     54054000
    13      2173273      1135459     50745268     54054000
    14      2341233      1530827     50181940     54054000
    15      1375652      1140100     51538248     54054000
    16      1504596      1971788     50577616     54054000
    17      1724554      1386111     50943335     54054000
    18      2821410      3129772     48102818     54054000
    19      3274038      2436933     48343029     54054000
    20      3868063      3933086     46252851     54054000
    21      5423221      3448667     45182112     54054000
    22      3956041      3863756     46234203     54054000
    23      2803427      3428825     47821748     54054000
    24      3628134      2450566     47975300     54054000
    25      3432542      3597501     47023957     54054000
    26      1689632      2151453     50212915     54054000
    27      1877145      1129885     51046970     54054000
    28      1584053      1296949     51172998     54054000
    29      2313830      1148082     50592088     54054000
    30      2007374       937990     51108636     54054000
    31      1625622       766121     51662257     54054000
    32      4527253      1299474     48227273     54054000
    33      2903111      1180271     49970618     54054000
    34      1893086      1017962     51142952     54054000
    35      1607902      2308718     50137380     54054000
    36      1572795      1146677     51334528     54054000
    37      2575823      2464226     49013951     54054000
    38      2322456      2198172     49533372     54054000
    39      1653721       720148     51680131     54054000
    40      1845166      1249824     50959010     54054000
    41      3663779      2014202     48376019     54054000
    42      4125688      2631270     47297042     54054000
    43      3114051      1735266     49204683     54054000
    44      3761617      2228943     48063440     54054000
    45      3873570      3782522     46397908     54054000
    46      5471946      3287278     45294776     54054000
    47      4543186      2935002     46575812     54054000
    48      4940930      1887818     47225252     54054000
    49      8622873      3922175     41508952     54054000
    50      7261655      3911614     42880731     54054000
    51      3229021      1985154     48839825     54054000
    52      3029639      3094662     47929699     54054000
    53      4407167      3554956     46091877     54054000
    54      3181851      1587266     49284883     54054000
    55      3233224      1594197     49226579     54054000
