 Chunk         Ties       Losses         Wins        Total
     0      1899916      1943068     50211016     54054000
     1      1223608       863912     51966480     54054000
     2      1458520      2053622     50541858     54054000
     3      1657147      4658064     47738789     54054000
     4      1417125      1648098     50988777     54054000
     5      1852234      1921134     50280632     54054000
     6      1484675       716508     51852817     54054000
     7      1640757      3394044     49019199     54054000
     8      2771299      3943063     47339638     54054000
     9      2964547      3504555     47584898     54054000
    10      1716085      4300860     48037055     54054000
    11      1624857      1449140     50980003     54054000
    12      1566278      1237848     51249874     54054000
    13      2178767      1134093     50741140     54054000
    14      2347372      1529993     50176635     54054000
    15      1379991      1138683     51535326     54054000
    16      1509319      1970975     50573706     54054000
    17      1728620      1385277     50940103     54054000
    18      2827668      3125892     48100440     54054000
    19      3284004      2432137     48337859     54054000
    20      3878473      3926415     46249112     54054000
    21      5437438      3441257     45175305     54054000
    22      3966245      3856107     46231648     54054000
    23      2811674      3423215     47819111     54054000
    24      3635631      2445764     47972605     54054000
    25      3441039      3591379     47021582     54054000
    26      1693288      2148603     50212109     54054000
    27      1883110      1128791     51042099     54054000
    28      1589193      1295842     51168965     54054000
    29      2318483      1147222     50588295     54054000
    30      2013244       937487     51103269     54054000
    31      1630136       765505     51658359     54054000
    32      4537750      1297822     48218428     54054000
    33      2907350      1178493     49968157     54054000
    34      1900048      1017016     51136936     54054000
    35      1612660      2306957     50134383     54054000
    36      1578493      1146196     51329311     54054000
    37      2582100      2461955     49009945     54054000
    38      2328849      2195278     49529873     54054000
    39      1659507       719504     51674989     54054000
    40      1851362      1249232     50953406     54054000
    41      3670401      2011277     48372322     54054000
    42      4135291      2625251     47293458     54054000
    43      3118476      1733434     49202090     54054000
    44      3771437      2224852     48057711     54054000
    45      3882980      3776703     46394317     54054000
    46      5484871      3280769     45288360     54054000
    47      4555328      2929392     46569280     54054000
    48      4951503      1885151     47217346     54054000
    49      8638972      3913031     41501997     54054000
    50      7282952      3900309     42870739     54054000
    51      3237732      1980311     48835957     54054000
    52      3035765      3091359     47926876     54054000
    53      4416457      3549249     46088294     54054000
