 Chunk         Ties       Losses         Wins        Total
     0      1805825      1963464     50284711     54054000
     1      1169456       882324     52002220     54054000
     2      1375919      2096592     50581489     54054000
     3      1610580      4690669     47752751     54054000
     4      1361938      1656079     51035983     54054000
     5      1788670      1940895     50324435     54054000
     6      1421689       736725     51895586     54054000
     7      1604475      3412589     49036936     54054000
     8      2689776      4003814     47360410     54054000
     9      2883012      3555754     47615234     54054000
    10      1671657      4332325     48050018     54054000
    11      1566829      1457559     51029612     54054000
    12      1521161      1247391     51285448     54054000
    13      2136581      1145069     50772350     54054000
    14      2265561      1552760     50235679     54054000
    15      1322785      1163757     51567458     54054000
    16      1464226      1979407     50610367     54054000
    17      1674714      1403051     50976235     54054000
    18      2760193      3164280     48129527     54054000
    19      3215210      2464759     48374031     54054000
    20      3798402      3978616     46276982     54054000
    21      5318031      3521221     45214748     54054000
    22      3876411      3918667     46258922     54054000
    23      2737524      3474332     47842144     54054000
    24      3550795      2499902     48003303     54054000
    25      3341151      3663391     47049458     54054000
    26      1651084      2179708     50223208     54054000
    27      1817029      1140755     51096216     54054000
    28      1542532      1305113     51206355     54054000
    29      2275666      1155810     50622524     54054000
    30      1955624       945432     51152944     54054000
    31      1587626       769660     51696714     54054000
    32      4470725      1317472     48265803     54054000
    33      2857027      1196481     50000492     54054000
    34      1826035      1024401     51203564     54054000
    35      1566674      2323398     50163928     54054000
    36      1521294      1150993     51381713     54054000
    37      2537250      2475266     49041484     54054000
    38      2273891      2212211     49567898     54054000
    39      1616686       723135     51714179     54054000
    40      1792423      1253460     51008117     54054000
    41      3622619      2030549     48400832     54054000
    42      4069708      2659620     47324672     54054000
    43      3065447      1758525     49230028     54054000
    44      3672444      2275274     48106282     54054000
    45      3785645      3838312     46430043     54054000
    46      5369802      3348883     45335315     54054000
    47      4461747      2977663     46614590     54054000
    48      4844027      1924043     47285930     54054000
    49      8507231      3995629     41551140     54054000
    50      7127414      3999679     42926907     54054000
    51      3121054      2058881     48874065     54054000
    52      2965964      3132590     47955446     54054000
    53      4308977      3629573     46115450     54054000
    54      3134032      1607762     49312206     54054000
    55      3153472      1630353     49270175     54054000
    56      8236230      4027174     41790596     54054000
    57      4065052      2560964     47427984     54054000
    58      1430647      1297126     51326227     54054000
    59      2268492      1514793     50270715     54054000
    60      3359155      2164608     48530237     54054000
    61      2030970      1336159     50686871     54054000
    62      1560972      1962400     50530628     54054000
    63      2233043      2054427     49766530     54054000
    64      1978157      1510456     50565387     54054000
    65      1723607      1166843     51163550     54054000
    66      4087953      2564845     47401202     54054000
    67      2757847      2158049     49138104     54054000
    68      2222306       484199     51347495     54054000
    69      1984750      1178376     50890874     54054000
    70      2887040      1081256     50085704     54054000
    71      4489127      2393229     47171644     54054000
