 Chunk         Ties       Losses         Wins        Total
     0      1806309      1963166     50284525     54054000
     1      1169764       882094     52002142     54054000
     2      1376234      2096369     50581397     54054000
     3      1610992      4690493     47752515     54054000
     4      1361991      1656053     51035956     54054000
     5      1788863      1940803     50324334     54054000
     6      1421790       736668     51895542     54054000
     7      1604889      3412371     49036740     54054000
     8      2691056      4002941     47360003     54054000
     9      2883603      3555206     47615191     54054000
    10      1671938      4332048     48050014     54054000
    11      1566876      1457545     51029579     54054000
    12      1521294      1247326     51285380     54054000
    13      2136797      1144886     50772317     54054000
    14      2266056      1552523     50235421     54054000
    15      1323184      1163641     51567175     54054000
    16      1464291      1979397     50610312     54054000
    17      1674872      1403014     50976114     54054000
    18      2760486      3164048     48129466     54054000
    19      3216743      2464652     48372605     54054000
    20      3798932      3978510     46276558     54054000
    21      5318657      3521005     45214338     54054000
    22      3876906      3918218     46258876     54054000
    23      2737787      3474116     47842097     54054000
    24      3551070      2499691     48003239     54054000
    25      3341652      3663014     47049334     54054000
    26      1651352      2179456     50223192     54054000
    27      1817518      1140658     51095824     54054000
    28      1542776      1305070     51206154     54054000
    29      2275769      1155751     50622480     54054000
    30      1955965       945187     51152848     54054000
    31      1587774       769548     51696678     54054000
    32      4471030      1317442     48265528     54054000
    33      2857149      1196370     50000481     54054000
    34      1826301      1024391     51203308     54054000
    35      1566976      2323315     50163709     54054000
    36      1521409      1150937     51381654     54054000
    37      2537540      2475209     49041251     54054000
    38      2274078      2212173     49567749     54054000
    39      1616857       723059     51714084     54054000
    40      1792493      1253453     51008054     54054000
    41      3622897      2030457     48400646     54054000
    42      4070131      2659372     47324497     54054000
    43      3065614      1758399     49229987     54054000
    44      3673646      2275147     48105207     54054000
    45      3786270      3838149     46429581     54054000
    46      5370392      3348691     45334917     54054000
    47      4462068      2977468     46614464     54054000
    48      4844529      1923972     47285499     54054000
    49      8507502      3995553     41550945     54054000
    50      7128384      3999339     42926277     54054000
    51      3121586      2058668     48873746     54054000
    52      2966250      3132472     47955278     54054000
    53      4309634      3629053     46115313     54054000
    54      3134321      1607537     49312142     54054000
    55      3153828      1630262     49269910     54054000
    56      8236610      4026867     41790523     54054000
    57      4065369      2560684     47427947     54054000
    58      1430825      1297022     51326153     54054000
    59      2268735      1514558     50270707     54054000
    60      3359374      2164460     48530166     54054000
    61      2031311      1335999     50686690     54054000
    62      1561224      1962262     50530514     54054000
    63      2233434      2054125     49766441     54054000
    64      1978455      1510236     50565309     54054000
    65      1723824      1166736     51163440     54054000
    66      4088302      2564746     47400952     54054000
    67      2758182      2157928     49137890     54054000
    68      2222508       484177     51347315     54054000
    69      1984955      1178325     50890720     54054000
    70      2887231      1081209     50085560     54054000
    71      4489317      2393142     47171541     54054000
    72      5162318      2756750     46134932     54054000
    73      4746867      2311876     46995257     54054000
    74      2533067      1899329     49621604     54054000
    75      1339511      1250553     51463936     54054000
    76      1405945      3321189     49326866     54054000
    77      1421024      1170747     51462229     54054000
    78      2712448      3451472     47890080     54054000
    79      1846455      2414388     49793157     54054000
    80      2066498      1163894     50823608     54054000
    81      1728438      1827312     50498250     54054000
    82      4063110      3160977     46829913     54054000
    83      3479644      3137897     47436459     54054000
    84      2830383      2611427     48612190     54054000
    85      1891469       864248     51298283     54054000
    86      2774037       813519     50466444     54054000
    87      2031127      1395995     50626878     54054000
    88      2418799      1698906     49936295     54054000
    89      3586660      2486337     47981003     54054000
    90      5074003      3188013     45791984     54054000
    91      6447620      3614578     43991802     54054000
    92      3348475      2997463     47708062     54054000
    93      5086899      2641847     46325254     54054000
    94      2194523      1683319     50176158     54054000
    95      2837162      4038696     47178142     54054000
    96      2739845      5767030     45547125     54054000
    97      3327598      5437791     45288611     54054000
    98      3168970      4356892     46528138     54054000
    99      3154287      3487166     47412547     54054000
   100      4956824      6015769     43081407     54054000
   101      4386846      5685141     43982013     54054000
   102      3240112      2167764     48646124     54054000
   103      3427210      2867029     47759761     54054000
   104      2812445      3460264     47781291     54054000
   105      4111337      4652566     45290097     54054000
   106      6327250      6621419     41105331     54054000
   107      6518867      5811222     41723911     54054000
   108      4228559      4471982     45353459     54054000
   109      2479179      4587523     46987298     54054000
   110      3044463      4074505     46935032     54054000
   111      4154418      6622062     43277520     54054000
   112      3668559      2535014     47850427     54054000
   113      3267237      3491528     47295235     54054000
   114      7278670      6680866     40094464     54054000
   115      4095065      3546400     46412535     54054000
   116      4855067      1952504     47246429     54054000
   117      2982316      3126031     47945653     54054000
   118      4224247      3437419     46392334     54054000
   119      6671818      5629392     41752790     54054000
   120     10243173      6568229     37242598     54054000
   121      5893303      4645521     43515176     54054000
   122      3121539      3112095     47820366     54054000
   123      2122259      3468474     48463267     54054000
   124      2165271      1898984     49989745     54054000
   125      3799552      3673017     46581431     54054000
   126      2618530      1672728     49762742     54054000
   127      3405548      3268050     47380402     54054000
   128      5386434      4199450     44468116     54054000
   129      2850349      2281828     48921823     54054000
   130      1714291      2517581     49822128     54054000
