 Chunk         Ties       Losses         Wins        Total
     0      1821589      1962309     50270102     54054000
     1      1175664       881382     51996954     54054000
     2      1385094      2093937     50574969     54054000
     3      1615016      4686917     47752067     54054000
     4      1367094      1655758     51031148     54054000
     5      1796255      1939474     50318271     54054000
     6      1429772       734778     51889450     54054000
     7      1606285      3411318     49036397     54054000
     8      2695529      3998954     47359517     54054000
     9      2886645      3552946     47614409     54054000
    10      1674205      4330131     48049664     54054000
    11      1572314      1456896     51024790     54054000
    12      1524120      1246417     51283463     54054000
    13      2138140      1144156     50771704     54054000
    14      2275366      1551435     50227199     54054000
    15      1329227      1161070     51563703     54054000
    16      1467191      1978772     50608037     54054000
    17      1680183      1402017     50971800     54054000
    18      2762808      3162962     48128230     54054000
    19      3218582      2463933     48371485     54054000
    20      3801118      3976785     46276097     54054000
    21      5327801      3513156     45213043     54054000
    22      3880328      3915797     46257875     54054000
    23      2740828      3471843     47841329     54054000
    24      3555129      2496515     48002356     54054000
    25      3347484      3657805     47048711     54054000
    26      1652633      2178394     50222973     54054000
    27      1822613      1139660     51091727     54054000
    28      1544981      1304447     51204572     54054000
    29      2276997      1155324     50621679     54054000
    30      1957955       944952     51151093     54054000
    31      1589789       769302     51694909     54054000
    32      4472509      1316454     48265037     54054000
    33      2858084      1195693     50000223     54054000
    34      1836916      1023284     51193800     54054000
    35      1571118      2322144     50160738     54054000
    36      1526878      1150396     51376726     54054000
    37      2539412      2474507     49040081     54054000
    38      2276425      2211698     49565877     54054000
    39      1618437       722915     51712648     54054000
    40      1799485      1253232     51001283     54054000
    41      3623875      2030029     48400096     54054000
    42      4071941      2658396     47323663     54054000
    43      3066909      1757696     49229395     54054000
    44      3678559      2271699     48103742     54054000
    45      3789950      3835377     46428673     54054000
    46      5378555      3341641     45333804     54054000
    47      4464527      2975941     46613532     54054000
    48      4853340      1917523     47283137     54054000
    49      8512337      3993509     41548154     54054000
    50      7136044      3993061     42924895     54054000
    51      3127628      2055770     48870602     54054000
    52      2970088      3130465     47953447     54054000
    53      4316482      3623181     46114337     54054000
    54      3137200      1606090     49310710     54054000
    55      3158033      1629174     49266793     54054000
    56      8243254      4021764     41788982     54054000
    57      4070650      2556606     47426744     54054000
    58      1432930      1295409     51325661     54054000
    59      2271859      1511821     50270320     54054000
    60      3362124      2162250     48529626     54054000
    61      2041014      1334348     50678638     54054000
    62      1566462      1960696     50526842     54054000
    63      2237685      2051822     49764493     54054000
    64      1983741      1508763     50561496     54054000
    65      1726707      1165951     51161342     54054000
    66      4094252      2560048     47399700     54054000
    67      2761372      2155119     49137509     54054000
    68      2228287       483737     51341976     54054000
    69      1989549      1178046     50886405     54054000
    70      2890190      1080877     50082933     54054000
    71      4493588      2390031     47170381     54054000
    72      5169132      2752997     46131871     54054000
    73      4754675      2307274     46992051     54054000
    74      2538992      1896892     49618116     54054000
    75      1345682      1250084     51458234     54054000
    76      1409309      3319786     49324905     54054000
    77      1425137      1170233     51458630     54054000
    78      2715159      3449471     47889370     54054000
    79      1849966      2412578     49791456     54054000
    80      2069929      1163178     50820893     54054000
    81      1731180      1826445     50496375     54054000
    82      4065921      3158985     46829094     54054000
    83      3483361      3135003     47435636     54054000
    84      2835349      2606957     48611694     54054000
    85      1894932       864135     51294933     54054000
    86      2775544       813246     50465210     54054000
    87      2037613      1395241     50621146     54054000
    88      2422709      1698466     49932825     54054000
    89      3592390      2481334     47980276     54054000
    90      5078173      3184751     45791076     54054000
    91      6454611      3610306     43989083     54054000
    92      3353685      2994046     47706269     54054000
    93      5091044      2639309     46323647     54054000
    94      2197301      1681050     50175649     54054000
    95      2843399      4035379     47175222     54054000
    96      2744431      5764835     45544734     54054000
    97      3333906      5434008     45286086     54054000
    98      3174517      4353818     46525665     54054000
    99      3166599      3486025     47401376     54054000
   100      4962583      6012347     43079070     54054000
   101      4394612      5678558     43980830     54054000
   102      3245316      2166492     48642192     54054000
   103      3432946      2866109     47754945     54054000
   104      2816663      3459723     47777614     54054000
   105      4117558      4650902     45285540     54054000
   106      6334867      6616316     41102817     54054000
   107      6529063      5806367     41718570     54054000
   108      4234524      4467120     45352356     54054000
   109      2488090      4585006     46980904     54054000
   110      3053392      4072538     46928070     54054000
   111      4161412      6616310     43276278     54054000
   112      3679042      2533918     47841040     54054000
   113      3278652      3490775     47284573     54054000
   114      7287894      6672671     40093435     54054000
   115      4100340      3542833     46410827     54054000
   116      4862163      1951379     47240458     54054000
   117      2992449      3125084     47936467     54054000
   118      4232502      3436470     46385028     54054000
   119      6679446      5624067     41750487     54054000
   120     10255092      6560870     37238038     54054000
   121      5904372      4637826     43511802     54054000
   122      3127072      3107581     47819347     54054000
   123      2126297      3465359     48462344     54054000
   124      2167574      1898276     49988150     54054000
   125      3805544      3667838     46580618     54054000
   126      2622419      1672021     49759560     54054000
   127      3408812      3266173     47379015     54054000
   128      5393391      4193044     44467565     54054000
   129      2860885      2278455     48914660     54054000
   130      1719220      2515391     49819389     54054000
   131      2330133      2913943     48809924     54054000
   132      2234179      2100160     49719661     54054000
   133      2070800      1680408     50302792     54054000
   134      4263722      3749728     46040550     54054000
   135      2998585      3187843     47867572     54054000
   136      2634362       816967     50602671     54054000
   137      2329048      1687331     50037621     54054000
   138      3398044      1627795     49028161     54054000
   139      4674377      3310857     46068766     54054000
   140      5312964      3717741     45023295     54054000
   141      5182980      3196236     45674784     54054000
   142      2513498      2181099     49359403     54054000
   143      3830250      2612738     47611012     54054000
   144      2038729      2982738     49032533     54054000
   145      2741447      3635356     47677197     54054000
   146      2845331      2752208     48456461     54054000
   147      4513697      4732963     44807340     54054000
   148      1775815      7150063     45128122     54054000
   149      2332166      7404045     44317789     54054000
   150      3379940      9019784     41654276     54054000
   151      2208434      7694724     44150842     54054000
   152      3690387      7670212     42693401     54054000
   153      4003499      8208358     41842143     54054000
   154      2045695      5816439     46191866     54054000
   155      1683203      2203920     50166877     54054000
   156      1381431      3312051     49360518     54054000
   157      1627478      1996275     50430247     54054000
   158      2302836      3990594     47760570     54054000
   159      2052703      3540815     48460482     54054000
   160      1969987      1196170     50887843     54054000
   161      1848572      1731847     50473581     54054000
   162      3329014      3663112     47061874     54054000
   163      3746478      4395335     45912187     54054000
   164      2843266      3344820     47865914     54054000
   165      1893688      1497222     50663090     54054000
   166      2618805      1144260     50290935     54054000
   167      2836696      1490750     49726554     54054000
   168      2227172      1957391     49869437     54054000
   169      3502234      2762109     47789657     54054000
   170      4425546      4344967     45283487     54054000
   171      6303423      3826085     43924492     54054000
   172      3153052      3423491     47477457     54054000
   173      4727868      3291468     46034664     54054000
   174      2812438      2707216     48534346     54054000
   175      2510973      2242013     49301014     54054000
   176      2666845      1680150     49707005     54054000
   177      3802306      1661891     48589803     54054000
   178      4784517      2025566     47243917     54054000
   179      3072793      2266356     48714851     54054000
   180      2519114      2706289     48828597     54054000
   181      3396295      2663175     47994530     54054000
   182      4553857      2756716     46743427     54054000
   183      3515031      4118212     46420757     54054000
   184      3922537      5970563     44160900     54054000
   185      5204751      5250221     43599028     54054000
   186      5224919      4131124     44697957     54054000
   187      5317960      6482638     42253402     54054000
   188      3893321      5769106     44391573     54054000
   189      5565351      4916826     43571823     54054000
   190      5291416      3996106     44766478     54054000
   191      6273093      5806257     41974650     54054000
   192      2430355      4206344     47417301     54054000
   193      3155544      4269311     46629145     54054000
   194       293588      1264110     52496302     54054000
   195       317327      1075041     52661632     54054000
   196       345233      1268377     52440390     54054000
   197       343047       782027     52928926     54054000
   198       356853       934467     52762680     54054000
   199       470314      1158648     52425038     54054000
   200       272637       662062     53119301     54054000
   201       331073       459330     53263597     54054000
   202       320959       968064     52764977     54054000
   203       380294       827995     52845711     54054000
   204       491781       925247     52636972     54054000
   205       437268      1012433     52604299     54054000
   206       351187       671523     53031290     54054000
   207       221740       508527     53323733     54054000
   208       278156       482671     53293173     54054000
   209       369485       487667     53196848     54054000
   210       199702       861059     52993239     54054000
   211       228590       705328     53120082     54054000
   212       218537       553839     53281624     54054000
   213       297453       660561     53095986     54054000
   214       417491       954621     52681888     54054000
   215       436308      1076273     52541419     54054000
   216       477708       963733     52612559     54054000
   217       454251       765479     52834270     54054000
   218       401790       680126     52972084     54054000
   219       461595       968973     52623432     54054000
   220       399285      1142973     52511742     54054000
   221       479391       955957     52618652     54054000
   222       523980      1108201     52421819     54054000
   223       492810       696319     52864871     54054000
   224       602853      1089523     52361624     54054000
   225       730232      1039843     52283925     54054000
   226       414320       521876     53117804     54054000
   227       517183       462308     53074509     54054000
   228       548154      1032837     52473009     54054000
   229       689108       794823     52570069     54054000
   230       745242      1022227     52286531     54054000
   231       805456       862593     52385951     54054000
   232       513188       576227     52964585     54054000
   233       395042       535886     53123072     54054000
   234       420750       390873     53242377     54054000
   235       540421       461508     53052071     54054000
   236       474269       955337     52624394     54054000
   237       587636       712082     52754282     54054000
   238       525058       502480     53026462     54054000
   239       746512       660990     52646498     54054000
   240       703978      1122581     52227441     54054000
   241       725209       849751     52479040     54054000
   242       670314       887845     52495841     54054000
   243       583446       783161     52687393     54054000
   244       473792       500276     53079932     54054000
   245       801675      1220536     52031789     54054000
   246      1720188      2810118     49523694     54054000
   247      1599813      1723084     50731103     54054000
   248      3516529      2961139     47576332     54054000
   249      1877772      1264738     50911490     54054000
   250      2694494      2192191     49167315     54054000
   251      4823867      2680432     46549701     54054000
   252      2857629      1482603     49713768     54054000
   253      2384108      1290790     50379102     54054000
   254      2125459      1583165     50345376     54054000
   255      3337318      2424081     48292601     54054000
   256      5217652      2817189     46019159     54054000
   257      3548106      2344268     48161626     54054000
   258      3235207      2015143     48803650     54054000
   259      1712109      2768346     49573545     54054000
