 Chunk         Ties       Losses         Wins        Total
     0      5604133      1074557     47375310     54054000
     1      3465395       409533     50179072     54054000
     2      5694959      1212959     47146082     54054000
     3      6798294      3159819     44095887     54054000
     4      4931379      1270864     47851757     54054000
     5      7052984      1232874     45768142     54054000
     6      4046555       401371     49606074     54054000
     7      8914839      2196992     42942169     54054000
     8      9277907      1920124     42855969     54054000
     9      9159667      1497333     43397000     54054000
    10      7263773      2311129     44479098     54054000
    11      5598667       892770     47562563     54054000
    12      7009636       916645     46127719     54054000
    13      8855836       670583     44527581     54054000
    14      7219661       860152     45974187     54054000
    15      5411197       759224     47883579     54054000
    16      6585999      1439226     46028775     54054000
    17      7424294       916735     45712971     54054000
    18     10202221      1628114     42223665     54054000
    19      8263145       994633     44796222     54054000
    20     10888550      2219680     40945770     54054000
    21     13250064      1485392     39318544     54054000
    22     11074082      1397093     41582825     54054000
    23     10587912      1809420     41656668     54054000
    24     12357112      1122455     40574433     54054000
    25     10993304      1289149     41771547     54054000
    26      6123454       844220     47086326     54054000
    27      6156156       454014     47443830     54054000
    28      6984366       941349     46128285     54054000
    29      8856879       665190     44531931     54054000
    30      8020681       502238     45531081     54054000
    31      8006049       521049     45526902     54054000
    32     11874722       619660     41559618     54054000
    33     10764854       544882     42744264     54054000
    34      5228359       582623     48243018     54054000
    35      6774024      1574691     45705285     54054000
    36      5992913       874180     47186907     54054000
    37      9644851      1458734     42950415     54054000
    38      7864198      1095359     45094443     54054000
    39      8007115       519653     45527232     54054000
    40      7408963       895264     45749773     54054000
    41     10271132      1124459     42658409     54054000
    42     12330725      1236148     40487127     54054000
    43     10422421       726074     42905505     54054000
    44      8999223       884262     44170515     54054000
    45     10908945      2197248     40947807     54054000
    46     13288299      1440514     39325187     54054000
    47     12195047      1297746     40561207     54054000
    48     11978549      1067107     41008344     54054000
    49     17309665      1363717     35380618     54054000
    50     17083043      1233095     35737862     54054000
    51      8955635       743443     44354922     54054000
    52     12121759      1824161     40108080     54054000
    53     15035423      1550392     37468185     54054000
    54     11945606       684754     41423640     54054000
    55     11574141       905039     41574820     54054000
    56     19353627      1377682     33322691     54054000
    57     13808727       726351     39518922     54054000
    58      4964904       543714     48545382     54054000
    59      7239227       473617     46341156     54054000
    60      9356968       584636     44112396     54054000
    61      6768707       452050     46833243     54054000
    62      6843097      1116626     46094277     54054000
    63      8695905       852621     44505474     54054000
    64      7935758       611758     45506484     54054000
    65      7954221       598743     45501036     54054000
    66     11700392       820051     41533557     54054000
    67     10668641       666346     42719013     54054000
    68      8183846       174868     45695286     54054000
    69      8192223       613755     45248022     54054000
    70     10424958       447168     43181874     54054000
    71     12064379       796459     41193162     54054000
    72     14250537       786466     39016997     54054000
    73     15299594       596478     38157928     54054000
    74      8180117       591772     45282111     54054000
    75      4187254       604442     49262304     54054000
    76      6706995      2220387     45126618     54054000
    77      6203290       707810     47142900     54054000
    78      9372330      1713273     42968397     54054000
    79      6866248      1215173     45972579     54054000
    80      8465235       725277     44863488     54054000
    81      7620269      1108057     45325674     54054000
    82     11297515      1510782     41245703     54054000
    83     11376024      1329890     41348086     54054000
    84      9643063       939758     43471179     54054000
    85      7524513       561229     45968258     54054000
    86      9784795       454811     43814394     54054000
    87      7468716       851482     45733802     54054000
    88      8833487       927353     44293160     54054000
    89     10343484      1058080     42652436     54054000
    90     13149250      1500667     39404083     54054000
    91     15026885      1271164     37755951     54054000
    92     12160772      1319242     40573986     54054000
    93     15456409       945877     37651714     54054000
    94      6969426       548599     46535975     54054000
    95      9619996      1810118     42623886     54054000
    96     10642996      3422783     39988221     54054000
    97     12997230      2620350     38436420     54054000
    98     12234224      2068051     39751725     54054000
    99     12182476      1844175     40027349     54054000
   100     16852925      2535348     34665727     54054000
   101     16646666      2156962     35250372     54054000
   102     12683658      1115926     40254416     54054000
   103     13969727      1397665     38686608     54054000
   104     13664718      1872970     38516312     54054000
   105     16524690      2145918     35383392     54054000
   106     20313552      2641726     31098722     54054000
   107     23125145      2086021     28842834     54054000
   108     12786953      1520272     39746775     54054000
   109      9330332      2300557     42423111     54054000
   110     10896871      2149694     41007435     54054000
   111     14877211      2918144     36258645     54054000
   112     12851287      1230734     39971979     54054000
   113     12643671      1706973     39703356     54054000
   114     19272249      2587043     32194708     54054000
   115     13428696      1280650     39344654     54054000
   116     15721037       839059     37493904     54054000
   117     11601804      1614274     40837922     54054000
   118     15052081      1551874     37450045     54054000
   119     17828159      2169761     34056080     54054000
   120     23185362      2129251     28739387     54054000
   121     18264729      1592287     34196984     54054000
   122      8749388      1101209     44203403     54054000
   123      6870941      1333560     45849499     54054000
   124      6640026       758490     46655484     54054000
   125      9855332      1105516     43093152     54054000
   126      7415461       640460     45998079     54054000
   127      9156134      1045939     43851927     54054000
   128     12827414      1098877     40127709     54054000
   129      7507571       755707     45790722     54054000
   130      6411148      1508861     46133991     54054000
   131      8226761      1286140     44541099     54054000
   132      7537173       977448     45539379     54054000
   133      7639465       874661     45539874     54054000
   134     11174071      1308950     41570979     54054000
   135     10228952      1072639     42752409     54054000
   136      8008446       335448     45710106     54054000
   137      7886233       879443     45288324     54054000
   138     10181423       645868     43226709     54054000
   139     11584188      1232244     41237568     54054000
   140     13847777      1139468     39066755     54054000
   141     14960442       892118     38201440     54054000
   142      7565342       564898     45923760     54054000
   143     10470681       643962     42939357     54054000
   144      7225777      1244288     45583935     54054000
   145      9116951      1431720     43505329     54054000
   146      9292752       965140     43796108     54054000
   147     13264891      1468463     39320646     54054000
   148      9343688      3434307     41276005     54054000
   149     12397623      3293500     38362877     54054000
   150     15516554      3799798     34737648     54054000
   151     10043688      3592425     40417887     54054000
   152     13445009      3152641     37456350     54054000
   153     13332726      2935707     37785567     54054000
