 Chunk         Ties       Losses         Wins        Total
     0      1858074      1950056     50245870     54054000
     1      1198442       871502     51984056     54054000
     2      1426340      2066930     50560730     54054000
     3      1639166      4670139     47744695     54054000
     4      1392709      1652509     51008782     54054000
     5      1825183      1929158     50299659     54054000
     6      1461998       720197     51871805     54054000
     7      1624586      3401732     49027682     54054000
     8      2739752      3963142     47351106     54054000
     9      2920924      3531674     47601402     54054000
    10      1696177      4314440     48043383     54054000
    11      1600282      1452283     51001435     54054000
    12      1546649      1242089     51265262     54054000
    13      2159098      1138931     50755971     54054000
    14      2315501      1537591     50200908     54054000
    15      1357692      1147083     51549225     54054000
    16      1488482      1974920     50590598     54054000
    17      1708419      1389915     50955666     54054000
    18      2796286      3142364     48115350     54054000
    19      3246843      2447131     48360026     54054000
    20      3843003      3945174     46265823     54054000
    21      5386759      3469761     45197480     54054000
    22      3917619      3891694     46244687     54054000
    23      2781274      3441976     47830750     54054000
    24      3602332      2465353     47986315     54054000
    25      3392039      3624648     47037313     54054000
    26      1672090      2165129     50216781     54054000
    27      1852943      1133851     51067206     54054000
    28      1569552      1299018     51185430     54054000
    29      2300923      1150303     50602774     54054000
    30      1987784       940614     51125602     54054000
    31      1608883       767396     51677721     54054000
    32      4505799      1306257     48241944     54054000
    33      2886493      1185997     49981510     54054000
    34      1869491      1019744     51164765     54054000
    35      1593459      2314318     50146223     54054000
    36      1553007      1148347     51352646     54054000
    37      2559356      2468926     49025718     54054000
    38      2303073      2205028     49545899     54054000
    39      1639786       721947     51692267     54054000
    40      1826695      1251626     50975679     54054000
    41      3648430      2018069     48387501     54054000
    42      4102166      2642217     47309617     54054000
    43      3092577      1744021     49217402     54054000
    44      3720450      2246164     48087386     54054000
    45      3840866      3797464     46415670     54054000
    46      5434248      3305173     45314579     54054000
    47      4504844      2952352     46596804     54054000
    48      4903461      1895672     47254867     54054000
    49      8574810      3948540     41530650     54054000
    50      7194779      3950079     42909142     54054000
    51      3194653      2004717     48854630     54054000
    52      3007681      3107180     47939139     54054000
    53      4373602      3579335     46101063     54054000
    54      3164899      1593961     49295140     54054000
    55      3199687      1607667     49246646     54054000
    56      8318560      3962520     41772920     54054000
    57      4123204      2519996     47410800     54054000
    58      1461283      1272751     51319966     54054000
    59      2301157      1488817     50264026     54054000
    60      3403933      2126407     48523660     54054000
    61      2078643      1317051     50658306     54054000
    62      1595948      1948891     50509161     54054000
    63      2264279      2038636     49751085     54054000
    64      2015066      1496851     50542083     54054000
    65      1749737      1158218     51146045     54054000
    66      4132905      2536641     47384454     54054000
    67      2796916      2133853     49123231     54054000
    68      2257980       480149     51315871     54054000
    69      2012902      1173972     50867126     54054000
    70      2915839      1072720     50065441     54054000
    71      4537559      2364815     47151626     54054000
    72      5230295      2711825     46111880     54054000
    73      4815033      2264435     46974532     54054000
    74      2582614      1866710     49604676     54054000
    75      1369049      1244216     51440735     54054000
    76      1431759      3309675     49312566     54054000
    77      1448707      1165495     51439798     54054000
    78      2746214      3431408     47876378     54054000
    79      1879763      2399067     49775170     54054000
    80      2097536      1158744     50797720     54054000
    81      1758272      1816759     50478969     54054000
    82      4102946      3138011     46813043     54054000
    83      3524310      3110560     47419130     54054000
    84      2868238      2584210     48601552     54054000
    85      1921508       861572     51270920     54054000
    86      2805649       809339     50439012     54054000
    87      2064987      1390317     50598696     54054000
    88      2447731      1693947     49912322     54054000
    89      3636561      2453655     47963784     54054000
    90      5121671      3160350     45771979     54054000
    91      6513169      3573443     43967388     54054000
    92      3395097      2965298     47693605     54054000
    93      5142855      2610295     46300850     54054000
    94      2227158      1658132     50168710     54054000
    95      2881278      4012554     47160168     54054000
    96      2779121      5745295     45529584     54054000
    97      3379757      5409512     45264731     54054000
    98      3215661      4336913     46501426     54054000
    99      3208646      3472473     47372881     54054000
   100      5013323      5978573     43062104     54054000
   101      4442853      5643327     43967820     54054000
   102      3289524      2157326     48607150     54054000
   103      3474274      2856605     47723121     54054000
   104      2861050      3452100     47740850     54054000
   105      4163370      4632312     45258318     54054000
   106      6407801      6577545     41068654     54054000
   107      6603681      5766510     41683809     54054000
   108      4277998      4436516     45339486     54054000
   109      2534585      4559339     46960076     54054000
   110      3100250      4056056     46897694     54054000
   111      4214879      6576768     43262353     54054000
   112      3729682      2521405     47802913     54054000
   113      3328399      3473599     47252002     54054000
   114      7361922      6617753     40074325     54054000
   115      4150236      3515126     46388638     54054000
   116      4910757      1940530     47202713     54054000
   117      3050207      3116260     47887533     54054000
   118      4285766      3424140     46344094     54054000
   119      6749714      5587744     41716542     54054000
   120     10372992      6498107     37182901     54054000
   121      5973535      4599310     43481155     54054000
   122      3165747      3084119     47804134     54054000
   123      2151053      3448598     48454349     54054000
   124      2192650      1887105     49974245     54054000
   125      3843592      3638639     46571769     54054000
   126      2652686      1665022     49736292     54054000
   127      3444737      3247589     47361674     54054000
   128      5443275      4156401     44454324     54054000
   129      2908719      2249759     48895522     54054000
   130      1751399      2496800     49805801     54054000
   131      2363680      2891428     48798892     54054000
   132      2271343      2081660     49700997     54054000
   133      2102352      1662928     50288720     54054000
   134      4314712      3711128     46028160     54054000
   135      3043656      3152741     47857603     54054000
   136      2663994       810511     50579495     54054000
   137      2353269      1680858     50019873     54054000
   138      3428523      1613616     49011861     54054000
   139      4732287      3269088     46052625     54054000
   140      5387569      3656738     45009693     54054000
   141      5257244      3137549     45659207     54054000
   142      2563544      2138053     49352403     54054000
   143      3881851      2575422     47596727     54054000
   144      2072428      2959406     49022166     54054000
   145      2778615      3609736     47665649     54054000
   146      2876283      2735598     48442119     54054000
   147      4578827      4681100     44794073     54054000
   148      1811501      7118799     45123700     54054000
   149      2372078      7370679     44311243     54054000
   150      3432816      8975817     41645367     54054000
   151      2254007      7656636     44143357     54054000
   152      3749753      7623714     42680533     54054000
   153      4077696      8143458     41832846     54054000
   154      2084765      5780055     46189180     54054000
   155      1708839      2194570     50150591     54054000
   156      1402956      3299720     49351324     54054000
   157      1651788      1989254     50412958     54054000
   158      2335614      3968079     47750307     54054000
   159      2081757      3524207     48448036     54054000
   160      1992619      1191197     50870184     54054000
   161      1873944      1723484     50456572     54054000
   162      3364838      3638055     47051107     54054000
   163      3789231      4362689     45902080     54054000
   164      2881736      3315409     47856855     54054000
   165      1920240      1488917     50644843     54054000
   166      2647531      1139521     50266948     54054000
   167      2867170      1481553     49705277     54054000
   168      2252599      1952583     49848818     54054000
   169      3536515      2741352     47776133     54054000
   170      4480478      4302863     45270659     54054000
   171      6366844      3779919     43907237     54054000
   172      3196560      3390768     47466672     54054000
   173      4779529      3253747     46020724     54054000
   174      2857393      2669403     48527204     54054000
   175      2544729      2220631     49288640     54054000
   176      2695096      1673079     49685825     54054000
   177      3837151      1648529     48568320     54054000
   178      4822024      2008393     47223583     54054000
   179      3104899      2249209     48699892     54054000
   180      2549819      2694587     48809594     54054000
   181      3431458      2644770     47977772     54054000
   182      4599513      2733933     46720554     54054000
   183      3556935      4085810     46411255     54054000
   184      3972877      5929101     44152022     54054000
   185      5265940      5199010     43589050     54054000
   186      5271694      4096583     44685723     54054000
   187      5384775      6425121     42244104     54054000
   188      3960273      5714031     44379696     54054000
   189      5643327      4854988     43555685     54054000
   190      5348225      3956743     44749032     54054000
   191      6385481      5713153     41955366     54054000
   192      2474174      4167642     47412184     54054000
   193      3205962      4224561     46623477     54054000
   194       303753      1260099     52490148     54054000
   195       326649      1073040     52654311     54054000
   196       350312      1265493     52438195     54054000
   197       352203       780626     52921171     54054000
   198       366492       932196     52755312     54054000
   199       478522      1154608     52420870     54054000
   200       278478       660379     53115143     54054000
   201       338035       458762     53257203     54054000
   202       330926       967143     52755931     54054000
   203       390135       826774     52837091     54054000
   204       499352       922774     52631874     54054000
   205       446219      1008073     52599708     54054000
   206       358426       668826     53026748     54054000
   207       228467       506937     53318596     54054000
   208       286807       481257     53285936     54054000
   209       379209       485505     53189286     54054000
   210       206974       860291     52986735     54054000
   211       234061       704757     53115182     54054000
   212       225492       553600     53274908     54054000
   213       302488       659945     53091567     54054000
   214       424422       952904     52676674     54054000
   215       447400      1073063     52533537     54054000
   216       493092       961498     52599410     54054000
   217       470096       764161     52819743     54054000
   218       408292       677547     52968161     54054000
   219       473241       966360     52614399     54054000
   220       411023      1138770     52504207     54054000
   221       493577       953231     52607192     54054000
   222       530260      1105302     52418438     54054000
   223       506431       694338     52853231     54054000
   224       615359      1086810     52351831     54054000
   225       741276      1035175     52277549     54054000
   226       423922       520606     53109472     54054000
   227       527667       461548     53064785     54054000
   228       559672      1031527     52462801     54054000
   229       700966       792656     52560378     54054000
   230       757129      1017584     52279287     54054000
   231       818615       858453     52376932     54054000
   232       519832       573028     52961140     54054000
   233       405100       533726     53115174     54054000
   234       433714       389792     53230494     54054000
   235       555223       458612     53040165     54054000
   236       485658       954170     52614172     54054000
   237       598107       710913     52744980     54054000
   238       538632       501933     53013435     54054000
   239       756694       659620     52637686     54054000
   240       720700      1118763     52214537     54054000
   241       743889       847168     52462943     54054000
   242       691031       884788     52478181     54054000
   243       614143       781089     52658768     54054000
   244       481913       498231     53073856     54054000
   245       821864      1214310     52017826     54054000
   246      1743997      2798211     49511792     54054000
   247      1624384      1714413     50715203     54054000
   248      3551666      2937254     47565080     54054000
   249      1897678      1260515     50895807     54054000
   250      2720327      2180871     49152802     54054000
   251      4868095      2652548     46533357     54054000
   252      2885013      1471042     49697945     54054000
   253      2410769      1283027     50360204     54054000
   254      2148016      1578292     50327692     54054000
   255      3370674      2410415     48272911     54054000
   256      5262273      2796807     45994920     54054000
   257      3589018      2326896     48138086     54054000
   258      3280013      1996447     48777540     54054000
   259      1747557      2746021     49560422     54054000
   260      2361925      2599115     49092960     54054000
   261      2303109      2664487     49086404     54054000
   262      2233323      1468857     50351820     54054000
   263      4297634      3846377     45909989     54054000
   264      3279245      3440397     47334358     54054000
   265      2787072      1224029     50042899     54054000
   266      2347119      1539008     50167873     54054000
   267      3405040      1723906     48925054     54054000
   268      4501479      3546018     46006503     54054000
   269      5909779      3536006     44608215     54054000
   270      4560749      3231743     46261508     54054000
   271      3620722      2694525     47738753     54054000
   272      3074187      2640874     48338939     54054000
   273      2696184      3496838     47860978     54054000
   274      2268755      3375125     48410120     54054000
   275      3079257      3598393     47376350     54054000
   276      4084119      4645944     45323937     54054000
   277      2184991      6481458     45387551     54054000
   278      2036473      9757253     42260274     54054000
   279      2765599      9839663     41448738     54054000
   280      2012388      9370088     42671524     54054000
   281      3307146      9086173     41660681     54054000
   282      4344994     10307544     39401462     54054000
   283      1355279      6289865     46408856     54054000
   284      3012773      5197013     45844214     54054000
   285      3244903      5570956     45238141     54054000
   286      1427914      8310612     44315474     54054000
   287      1973486      4138191     47942323     54054000
   288      2827538      4623958     46602504     54054000
   289      3749343      4726850     45577807     54054000
   290      3059832      5049465     45944703     54054000
   291      2159236      6815314     45079450     54054000
   292      2899370     10468908     40685722     54054000
   293      1668878      6966924     45418198     54054000
   294        18101      2985081     51050818     54054000
   295        17916      2837340     51198744     54054000
   296        20509      2590986     51442505     54054000
   297        34810      3018983     51000207     54054000
   298        68040      2681221     51304739     54054000
   299       111584      2791004     51151412     54054000
   300       148361      2922056     50983583     54054000
   301       228958      2854044     50970998     54054000
   302       151086      2775823     51127091     54054000
   303       885850      5817727     47350423     54054000
   304      1949474      7215013     44889513     54054000
   305      2372831      5505057     46176112     54054000
   306      1191874      2439942     50422184     54054000
   307      1536619      3152158     49365223     54054000
   308      1810242      2881884     49361874     54054000
   309      2400027      5483982     46169991     54054000
   310      1681095      1565657     50807248     54054000
   311      2235181      2113552     49705267     54054000
   312      2649849      3198860     48205291     54054000
   313      4148400      5502614     44402986     54054000
   314      3230425      4575069     46248506     54054000
   315      1675148      2107439     50271413     54054000
   316      2368534      1387035     50298431     54054000
   317      3622242      1693615     48738143     54054000
   318      2037446      2499562     49516992     54054000
