627	10803977
628	3396505
629	1931817
630	1984437
631	2233966
632	1954310
633	2175746
634	3018773
635	2089661
636	2048856
637	2044300
638	2411260
639	1904407
640	2350341
641	3040073
642	3055134
643	5415993
644	6913966
645	8701444
646	4893444
647	6617628
648	6758468
649	9355362
650	6645481
651	7607430
652	7179748
653	6102424
654	6260082
655	1003799
656	740238
657	3379642
658	5009305
659	6843293
660	7089056
661	8172179
662	6948468
663	7393834
664	6971614
665	9481755
666	5606552
667	1339226
668	1570941
669	2514193
670	0
671	0
672	0
673	0
674	0
675	2510856
676	1595688
677	101981
678	0
679	31649
680	681783
681	409748
682	0
683	0
684	0
685	0
686	574417
687	2925929
688	942073
689	102694
690	0
691	66888
692	1166290
693	4160518
694	6072603
695	5858820
696	7431524
697	4157844
698	764055
699	2770
700	5732
701	274632
702	99983
703	0
704	45428
705	122485
706	96700
707	26781
708	0
709	21286
710	37646
711	17577
712	28229
713	139681
714	41509
715	17393
716	0
717	0
718	0
719	220502
720	412587
721	288799
722	309970
723	572978
724	355947
725	79181
726	40273
727	55724
728	173648
729	163460
730	0
731	0
732	0
733	0
734	42379
735	668593
736	380193
737	9407
738	1106
739	36179
740	9866
741	9895
742	622
743	30859
744	23000
745	19494
746	66348
747	36703
748	23151
749	127727
750	221414
751	77488
752	60954
753	5016
754	0
755	0
756	0
757	0
758	0
759	480733
760	525084
761	151354
762	361567
763	91321
764	6657
765	32921
766	9387
767	4002
768	1047
769	4487
770	35632
771	5585
772	7471
773	2030
774	6980
775	0
776	2201
777	23811
778	6748
779	17301
780	9654
781	536
782	4284
783	184254
784	142373
785	29891
786	43510
787	116893
788	83949
789	35077
790	0
791	253
792	43082
793	29877
794	26265
795	111726
796	52233
797	31853
798	0
799	0
800	0
801	115235
802	363593
803	361386
804	479300
805	410583
806	394733
807	67044
808	40272
809	60899
810	87890
811	245173
812	0
813	0
814	0
815	0
816	0
817	606464
818	456764
819	33714
820	8438
821	9246
822	1134
823	17645
824	9397
825	6439
826	35600
827	25989
828	64094
829	34757
830	21710
831	47128
832	277068
833	23966
834	135842
835	7164
836	0
837	0
838	0
839	0
840	0
841	334558
842	668911
843	96845
844	53253
845	465371
846	797
847	22279
848	33378
849	8804
850	8747
851	1119
852	7127
853	202
854	1381
855	17332
856	9215
857	3977
858	1125
859	18677
860	11163
861	16011
862	10394
863	2272848
864	5072020
865	4793008
866	6656492
867	5117212
868	7048527
869	8695643
870	5755624
871	5828282
872	5638568
873	8263457
874	9430440
875	9603488
876	7722999
877	7086429
878	6874632
879	5921497
880	7489651
881	8731298
882	1834705
883	514109
884	734629
885	687488
886	1349561
887	7025311
888	7730210
889	7995738
890	1280267
891	6021229
892	7567812
893	8124234
894	9219245
895	4397444
896	305109
897	10128
898	237843
899	3132
900	18513
901	12078
902	296597
903	1305
904	1895417
905	3777154
906	5220087
907	5405387
908	4464120
909	8332969
910	6991644
911	5291913
912	4261334
913	6274565
914	8045359
915	9920771
916	8173841
917	6661217
918	5567960
919	5353488
920	5411382
921	6387316
922	8155558
923	7111506
924	10251568
925	11042955
926	8959962
927	10409903
928	12457259
929	6606904
930	7185692
931	7565160
932	7009220
933	5048727
934	6694675
935	7744013
936	7161608
937	7271689
938	10897612
939	6457201
940	1665693
941	1655242
942	1536151
943	1952031
944	1565558
945	1715834
946	1755671
947	1739161
948	1967165
949	4783648
950	6494714
951	6947837
952	7532490
953	8535420
954	3285417
955	3834105
956	5788415
957	6739565
958	8873291
959	6993293
960	8813115
961	11533257
962	8149619
963	9579676
964	2096490
965	1400538
966	3946258
967	482027
968	7299
969	38714
970	445879
971	1288543
972	22973
973	12901
974	366002
975	9927
976	7419
977	44104
978	962985
979	1204125
980	0
981	25667
982	1172773
983	5332560
984	5955453
985	4800161
986	3052096
987	9576292
988	11067705
989	6858602
990	7051451
991	3153930
992	2840227
993	5026475
994	7058197
995	6704172
996	9748230
997	7028271
998	10886689
999	10808014
1000	7421424
1001	7429395
1002	2405840
1003	2368491
1004	6717345
1005	6319602
1006	8791299
1007	1011824
1008	792872
1009	169911
1010	975283
1011	4723304
1012	79768
1013	62069
1014	31648
1015	125300
1016	325006
1017	57151
1018	143947
1019	24898
1020	41043
1021	266751
1022	16075
1023	4423
1024	8658
1025	119175
1026	35472
1027	23889
1028	285347
1029	177032
1030	187616
1031	11237
1032	65161
1033	44321
1034	232538
1035	4821
1036	13028
1037	3413870
1038	5206456
1039	6604513
1040	2708541
1041	5380239
1042	1500677
1043	2305940
1044	2645189
1045	3683477
1046	4355801
1047	6669743
1048	3793094
1049	4606615
1050	5667841
1051	9225063
1052	7206867
1053	4580204
1054	4485410
1055	6357388
1056	4346851
1057	6155070
1058	6848006
1059	9579373
1060	10179459
1061	7600462
1062	9056528
1063	5450046
1064	4272730
1065	6019571
1066	5676839
1067	8324573
1068	4331893
1069	6170658
1070	5863443
1071	8440779
1072	6864343
1073	9890294
1074	9071772
1075	13016427
1076	7807575
1077	9932539
1078	10750486
1079	14019322
1080	6449389
1081	7194847
1082	5955584
1083	5608394
1084	6604786
1085	8682572
1086	6857272
1087	7929391
1088	9963114
1089	4583568
1090	5247755
1091	6397772
1092	7888607
1093	6508294
1094	8187656
1095	10663754
1096	3376723
1097	1788178
1098	1795251
1099	1987318
1100	1779961
1101	1807377
1102	2709354
1103	1942603
1104	1917183
1105	1901695
1106	2246878
1107	1760456
1108	2123970
1109	2828090
1110	2865728
1111	5179315
1112	6347325
1113	7698032
1114	4753000
1115	6607001
1116	6427822
1117	9101306
1118	6490916
1119	8769017
1120	8417571
1121	6750935
1122	6930823
1123	956076
1124	754097
1125	3759304
1126	4892835
1127	6740054
1128	6749326
1129	7985542
1130	7279394
1131	9215301
1132	8531682
1133	9694877
1134	5735740
1135	1271091
1136	1686316
1137	3367883
1138	0
1139	0
1140	0
1141	0
1142	0
1143	1901252
1144	1269659
1145	103293
1146	0
1147	28705
1148	505792
1149	271517
1150	0
1151	0
1152	0
1153	0
1154	432833
1155	2388370
1156	838908
1157	102894
1158	0
1159	60372
1160	914225
1161	3810118
1162	5353355
1163	5082993
1164	6651993
1165	3909315
1166	1424603
1167	6492769
1168	8335724
1169	7597082
1170	10585035
1171	8546287
1172	11281838
1173	11288805
1174	8554555
1175	7927362
1176	2423715
1177	2481925
1178	8326380
1179	6699629
1180	8792527
1181	947373
1182	767502
1183	165947
1184	1261871
1185	6398568
1186	5102386
1187	7450779
1188	6683973
1189	9300806
1190	7576942
1191	11547946
1192	10402027
1193	8542727
1194	6071231
1195	2925773
1196	2968723
1197	6879738
1198	8245467
1199	5740862
1200	1320631
1201	933361
1202	199985
1203	1437773
1204	4531071
1205	0
1206	0
1207	0
1208	0
1209	0
1210	0
1211	0
1212	0
1213	0
1214	0
1215	0
1216	0
1217	0
1218	0
1219	0
1220	0
1221	0
1222	0
1223	0
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	0
1233	0
1234	0
1235	0
1236	0
1237	0
1238	0
1239	0
1240	0
1241	0
1242	543143
1243	4764988
1244	5779813
1245	6077706
1246	6771683
1247	3307326
1248	2609656
1249	5556536
1250	2391269
1251	82150
1252	3144943
1253	6615265
1254	8050885
1255	7292205
1256	6657631
1257	11207044
1258	10432397
1259	6228752
1260	6553165
1261	7472938
1262	8929377
1263	11459837
1264	11564228
1265	7724606
1266	7504325
1267	9272022
1268	8417606
1269	8099495
1270	8709188
1271	8988292
1272	10028410
1273	13508181
1274	11819323
1275	13131222
1276	13832362
1277	10263340
1278	9439654
1279	11196739
1280	13630111
1281	12451851
1282	12842386
1283	7221952
1284	8950683
1285	7681721
1286	10172866
1287	11875288
1288	15166835
1289	13118937
1290	1220596
1291	785485
1292	1140042
1293	1372698
1294	979992
1295	910424
1296	1274139
1297	7234664
1298	8032961
1299	9264716
1300	11043322
1301	13728946
1302	11717236
1303	13865386
1304	11921705
1305	6930667
1306	2591235
1307	6486789
1308	8932717
1309	8108831
1310	10471922
1311	10139593
1312	13359713
1313	14558348
1314	13283490
1315	14456581
1316	8524976
1317	1521139
1318	5427857
1319	128464
1320	182427
1321	142931
1322	142472
1323	59907
1324	193076
1325	83387
1326	313694
1327	418453
1328	38558
1329	6480
1330	2959792
1331	6757567
1332	7528685
1333	7512756
1334	3328099
1335	10491198
1336	11743204
1337	10031642
1338	13514692
1339	10320760
1340	10065462
1341	2093641
1342	9632069
1343	10003168
1344	5163658
1345	262710
1346	5374117
1347	6330803
1348	10912578
1349	10380001
1350	14245917
1351	10152057
1352	12201067
1353	15450974
1354	11893019
1355	11272678
1356	8310495
1357	2085031
1358	7492517
1359	12959403
1360	7121773
1361	12244968
1362	2884548
1363	429242
1364	560869
1365	7740026
1366	160190
1367	41862
1368	338220
1369	86919
1370	72916
1371	111011
1372	2032
1373	208225
1374	50496
1375	72781
1376	383583
1377	285083
1378	83109
1379	85571
1380	95604
1381	52081
1382	209199
1383	6672
1384	6748
1385	8931237
1386	11467521
1387	12987215
1388	5531977
1389	10874487
1390	5064673
1391	3821055
1392	6776200
1393	8555246
1394	10570867
1395	8427985
1396	12697025
1397	14701819
1398	8668482
1399	10043991
1400	8960376
1401	12744377
1402	15152551
1403	16425631
1404	11689213
1405	8225621
1406	10956985
1407	11653779
1408	9008132
1409	12104032
1410	10335847
1411	13854956
1412	13666566
1413	14867271
1414	17480281
1415	16761390
1416	11098168
1417	10764384
1418	11096453
1419	13660014
1420	12076798
1421	13918140
1422	7766779
1423	11298646
1424	9862181
1425	14145308
1426	10999851
1427	14325437
1428	14646409
1429	1810706
1430	1984760
1431	1729978
1432	1574280
1433	1575540
1434	1957117
1435	1702816
1436	8797577
1437	10664963
1438	10300910
1439	12064119
1440	13674502
1441	11821119
1442	13328009
1443	11187079
1444	9047302
1445	1586448
1446	7580766
1447	10605700
1448	11914009
1449	14434349
1450	11554928
1451	11788998
1452	15211696
1453	12921315
1454	14149833
1455	10555004
1456	1287245
1457	6282469
1458	36326
1459	210378
1460	80531
1461	174702
1462	939501
1463	42746
1464	4373
1465	443195
1466	122203
1467	484743
1468	252430
1469	2074508
1470	10378740
1471	10181986
1472	9618565
1473	2095199
1474	7061258
1475	8662141
1476	8097092
1477	11665353
1478	7334458
1479	7686154
1480	1780989
1481	6790280
1482	6016178
1483	5033102
1484	322808
1485	3082905
1486	6844960
1487	10087963
1488	12483320
1489	14378698
1490	11651056
1491	11926836
1492	18245398
1493	11557726
1494	11114645
1495	9745866
1496	2515967
1497	7531030
1498	11445253
1499	7628525
1500	12136774
1501	4386729
1502	792201
1503	621523
1504	7359026
1505	980758
1506	203483
1507	37872
1508	65355
1509	534179
1510	132498
1511	159184
1512	13255
1513	124044
1514	20244
1515	212447
1516	7531
1517	3945
1518	122094
1519	99237
1520	271089
1521	102611
1522	130298
1523	36302
1524	6760923
1525	9758057
1526	11521920
1527	5912724
1528	8317685
1529	6300625
1530	1477510
1531	5757604
1532	5423990
1533	9633162
1534	5888826
1535	7739303
1536	10491940
1537	8096104
1538	6982072
1539	7261134
1540	8734322
1541	11108297
1542	11225993
1543	9291309
1544	8739772
1545	8553961
1546	6905664
1547	8394026
1548	9540282
1549	4579167
1550	922395
1551	900836
1552	1096407
1553	1027559
1554	6599906
1555	8865929
1556	9021132
1557	2316541
1558	6366372
1559	8783162
1560	8244550
1561	10382474
1562	6688625
1563	373420
1564	124022
1565	277413
1566	153072
1567	3878
1568	126098
1569	522498
1570	95078
1571	942798
1572	5128155
1573	6562608
1574	3866078
1575	1857722
1576	2860748
1577	488524
1578	4996812
1579	7882033
1580	7465854
1581	8861137
1582	5135052
1583	1873147
1584	5151492
1585	3488043
1586	371834
1587	3348701
1588	8239269
1589	9228818
1590	7651477
1591	5875787
1592	7908775
1593	1328153
1594	9631405
1595	10831760
1596	10634179
1597	4803093
1598	10479425
1599	880709
1600	2971557
1601	3856102
1602	6658494
1603	4793126
1604	5754919
1605	8576750
1606	6752534
1607	5278258
1608	5426017
1609	7277374
1610	9139519
1611	10047118
1612	10307731
1613	5087797
1614	7638415
1615	4364713
1616	6716561
1617	6151397
1618	9050253
1619	8214709
1620	9899831
1621	12698365
1622	9016723
1623	11465525
1624	10843552
1625	7940670
1626	6761157
1627	8857744
1628	5455654
1629	5823599
1630	6883679
1631	8901876
1632	7071572
1633	9156396
1634	11539619
1635	3406272
1636	1718027
1637	1884610
1638	1710736
1639	1944896
1640	1605976
1641	1823563
1642	1836418
1643	1955362
1644	2314795
1645	6523288
1646	7198864
1647	6657571
1648	8735193
1649	8881463
1650	1664781
1651	4790439
1652	6946337
1653	6737028
1654	9593890
1655	7078705
1656	10438439
1657	10176230
1658	8496313
1659	9065254
1660	1134262
1661	1479937
1662	4049904
1663	10832
1664	6000
1665	104665
1666	1027888
1667	768728
1668	0
1669	15637
1670	398616
1671	13156
1672	4349
1673	110668
1674	1671842
1675	567309
1676	265
1677	39201
1678	2674436
1679	5866485
1680	6830532
1681	3376063
1682	4929007
1683	8898197
1684	10507637
1685	4266591
1686	8522627
1687	725281
1688	3432735
1689	5303362
1690	7015809
1691	8238700
1692	7737339
1693	7140153
1694	11756661
1695	8917726
1696	7354147
1697	5283775
1698	2343395
1699	2940033
1700	7778165
1701	6133068
1702	6518835
1703	636790
1704	760544
1705	592837
1706	1700057
1707	3120731
1708	155056
1709	79739
1710	206953
1711	356994
1712	291944
1713	308523
1714	12030
1715	91074
1716	89659
1717	362075
1718	10329
1719	16652
1720	99401
1721	140354
1722	63563
1723	191051
1724	589592
1725	61569
1726	313485
1727	37826
1728	63194
1729	324940
1730	128072
1731	6394
1732	268965
1733	5586090
1734	7398945
1735	7669267
1736	2204546
1737	6457917
1738	93932
1739	4708639
1740	7373140
1741	8784909
1742	3417207
1743	7220871
1744	744058
1745	4726222
1746	4484677
1747	116139
1748	1312473
1749	3125612
1750	6123332
1751	5608554
1752	8980391
1753	5454626
1754	8049460
1755	9707219
1756	6737537
1757	7440884
1758	1993361
1759	2032512
1760	4406810
1761	5749217
1762	7985473
1763	2683283
1764	587242
1765	100690
1766	681092
1767	3584893
1768	6708573
1769	5123049
1770	8287883
1771	3314314
1772	665604
1773	0
1774	0
1775	0
1776	0
1777	1674020
1778	3058667
1779	5676635
1780	7607698
1781	8931537
1782	8701161
1783	11799032
1784	9226778
1785	4638032
1786	4711988
1787	8909132
1788	11912525
1789	1150970
1790	150373
1791	6899384
1792	7823308
1793	12015968
1794	5454718
1795	1147181
1796	178422
1797	309879
1798	7588109
1799	8212077
1800	11398319
1801	11806614
1802	12262693
1803	13049729
1804	11682548
1805	3191834
1806	7956415
1807	10816111
1808	10459113
1809	1215692
1810	783794
1811	8509742
1812	7954539
1813	12158073
1814	5638848
1815	1246062
1816	84346
1817	1259336
1818	5632282
1819	7943243
1820	8765795
1821	7849227
1822	2840414
1823	6369197
1824	178766
1825	5162507
1826	4250225
1827	5646218
1828	5695934
1829	3250479
1830	3865717
1831	3773035
1832	7561256
1833	4581308
1834	5074494
1835	5725238
1836	9269798
1837	6993778
1838	6500417
1839	4930702
1840	6632608
1841	4352044
1842	6798653
1843	7510472
1844	9728962
1845	11550637
1846	8152155
1847	10423851
1848	5198542
1849	4539211
1850	6704843
1851	5912812
1852	9018282
1853	4371058
1854	6614003
1855	6202994
1856	9463564
1857	6795062
1858	9359218
1859	10574310
1860	12716936
1861	9138418
1862	9635730
1863	11879018
1864	13768894
1865	8006725
1866	6908123
1867	6905609
1868	5731865
1869	7394952
1870	8755155
1871	7792465
1872	7808570
1873	10154251
1874	5850568
1875	5247531
1876	6876713
1877	8133985
1878	7274642
1879	7989708
1880	10755059
1881	5353124
1882	1777679
1883	1933059
1884	2254763
1885	1878590
1886	1920884
1887	2570186
1888	2204172
1889	1840597
1890	2037704
1891	2303290
1892	1910807
1893	2183396
1894	2831954
1895	2710928
1896	5678844
1897	6849137
1898	7482350
1899	5365363
1900	7162668
1901	6768975
1902	10374531
1903	6606564
1904	8563309
1905	9308618
1906	6970832
1907	8010993
1908	965725
1909	792162
1910	3723650
1911	4933344
1912	7157378
1913	6556243
1914	9511735
1915	6964196
1916	9329920
1917	9428183
1918	9437972
1919	7190343
1920	1279984
1921	1675884
1922	3778326
1923	0
1924	0
1925	0
1926	0
1927	0
1928	1654129
1929	1569031
1930	107722
1931	0
1932	29884
1933	343587
1934	480816
1935	0
1936	0
1937	0
1938	0
1939	128406
1940	2463000
1941	1189370
1942	108033
1943	0
1944	62522
1945	702699
1946	3317050
1947	6067243
1948	5265711
1949	7668297
1950	4941799
1951	837914
1952	5234577
1953	7533794
1954	7427067
1955	10275373
1956	7155680
1957	11658563
1958	10920763
1959	7958825
1960	8379938
1961	2390477
1962	2267260
1963	6610448
1964	6736640
1965	10167591
1966	1300563
1967	628640
1968	124008
1969	785324
1970	5392606
1971	4824783
1972	6770938
1973	6587038
1974	9570400
1975	6853608
1976	11232425
1977	10549365
1978	7503641
1979	6852203
1980	2928139
1981	2716546
1982	5941487
1983	8062540
1984	5039594
1985	2656520
1986	799741
1987	170938
1988	981346
1989	4712418
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	0
1998	0
1999	0
2000	0
2001	0
2002	0
2003	0
2004	0
2005	0
2006	0
2007	0
2008	0
2009	0
2010	0
2011	0
2012	0
2013	0
2014	0
2015	0
2016	0
2017	0
2018	0
2019	0
2020	0
2021	0
2022	0
2023	0
2024	0
2025	0
2026	0
2027	387468
2028	5288420
2029	7185366
2030	6752037
2031	8465738
2032	4603282
2033	2016345
2034	6439635
2035	3692417
2036	86870
2037	2180259
2038	5518864
2039	6605483
2040	8309494
2041	6370302
2042	7621253
2043	10474794
2044	7596506
2045	7004369
2046	3203022
2047	2013074
2048	3628147
2049	6368012
2050	7238725
2051	4880105
2052	484518
2053	128218
2054	615737
2055	2671646
2056	7492488
2057	4543814
2058	9086951
2059	4171927
2060	812042
2061	0
2062	0
2063	0
2064	0
2065	476034
2066	4286142
2067	2857411
2068	5949419
2069	6273235
2070	8997406
2071	6168255
2072	8312161
2073	10825044
2074	7165520
2075	7821574
2076	2240200
2077	2450857
2078	4970221
2079	7623200
2080	4870278
2081	4493852
2082	656865
2083	158736
2084	759102
2085	3879455
2086	7267866
2087	7643954
2088	3763484
2089	7364635
2090	504326
2091	0
2092	0
2093	0
2094	0
2095	1681183
2096	3833454
2097	3958692
2098	5269601
2099	5070654
2100	5675220
2101	4700970
2102	5377311
2103	5648192
2104	7353102
2105	7299599
2106	4154162
2107	449732
2108	3134986
2109	8511040
2110	5584924
2111	9711975
2112	1255027
2113	10978
2114	46621
2115	2226103
2116	6923191
2117	6500580
2118	4122110
2119	7127934
2120	5471638
2121	613404
2122	0
2123	0
2124	0
2125	5079063
2126	6727098
2127	7796967
2128	11062094
2129	9609876
2130	13053878
2131	9506850
2132	12096766
2133	13129180
2134	12319021
2135	10895605
2136	4596811
2137	1723417
2138	9420835
2139	12783370
2140	7827021
2141	11707731
2142	1038238
2143	346066
2144	663578
2145	5998944
2146	9952727
2147	6263966
2148	5782255
2149	12770956
2150	5727735
2151	1139631
2152	0
2153	0
2154	0
2155	6300636
2156	4291912
2157	7565012
2158	8611498
2159	9022960
2160	8958592
2161	4043642
2162	4467726
2163	7394737
2164	1748567
2165	132207
2166	4438608
2167	4585923
2168	3792987
2169	4876330
2170	6953991
2171	5864160
2172	7231178
2173	8026085
2174	13470979
2175	9599037
2176	13268110
2177	17618940
2178	9541271
2179	13472691
2180	10227423
2181	13927204
2182	19103743
2183	16661846
2184	15314769
2185	10960159
2186	12170295
2187	15045959
2188	9748538
2189	13445591
2190	11671323
2191	16711051
2192	16104200
2193	17709828
2194	19446410
2195	21419653
2196	11552200
2197	11311554
2198	13520775
2199	15168783
2200	12853434
2201	16072786
2202	8006566
2203	13071684
2204	11961781
2205	16662228
2206	12568767
2207	15851339
2208	17235618
2209	3805592
2210	2229156
2211	1814094
2212	2329330
2213	2519170
2214	2081675
2215	2107188
2216	8290946
2217	12039778
2218	12223378
2219	13067196
2220	14468961
2221	13144277
2222	15852492
2223	11226476
2224	11373351
2225	634223
2226	8026983
2227	10837539
2228	13942110
2229	15053879
2230	13528530
2231	13879741
2232	17758091
2233	12325244
2234	15553876
2235	13669364
2236	1496232
2237	5045191
2238	1819339
2239	415101
2240	693716
2241	219473
2242	60244
2243	241593
2244	616055
2245	211659
2246	1620979
2247	158358
2248	6361
2249	1491670
2250	10158731
2251	12232633
2252	11693684
2253	4387031
2254	11674475
2255	14488661
2256	14698083
2257	17048239
2258	14403752
2259	14736946
2260	2685577
2261	10714971
2262	11218182
2263	10390473
2264	471175
2265	2423251
